"x","y","region","water","Ash","Basswood","Beech","Birch","Elm","Fir","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Spruce","Tamarack","Walnut","Other hardwood","Black gum/sweet gum","Cedar/juniper","Poplar/tulip poplar"
909000,662000,"michigan_south",0,0.090784,0.052884,0.166192,0.006044,0.091528,0.000472,0.002504,0.044488,0.014612,0.092972,0.30566,0.003596,0.00048,0.073732,0.003572,0.014384,0.006552,0.001612,0.027932
917000,662000,"michigan_south",0,0.085908,0.04522,0.128212,0.0055,0.083304,0.00046,0.002112,0.053532,0.013768,0.079812,0.374304,0.003976,0.000396,0.06604,0.003792,0.015276,0.005084,0.00186,0.031444
925000,662000,"michigan_south",0,0.082072,0.041568,0.093892,0.005368,0.081064,0.000388,0.002684,0.057424,0.014352,0.063328,0.444352,0.004208,0.000336,0.050752,0.002744,0.014128,0.002924,0.001628,0.036788
933000,662000,"michigan_south",0,0.072252,0.037232,0.072076,0.004512,0.071604,0.000344,0.002372,0.060088,0.01242,0.05446,0.515372,0.003288,0.000308,0.039408,0.002276,0.012584,0.001832,0.001408,0.036164
941000,662000,"michigan_south",0,0.067484,0.036852,0.065112,0.005052,0.063536,0.000352,0.002212,0.072992,0.013464,0.050484,0.540636,0.004444,0.000308,0.02618,0.002032,0.013372,0.001364,0.00138,0.032744
949000,662000,"michigan_south",0,0.066412,0.034376,0.053904,0.005268,0.066792,0.000364,0.002544,0.078412,0.014912,0.048872,0.55158,0.004228,0.000332,0.019388,0.00198,0.013504,0.000824,0.001152,0.035156
957000,662000,"michigan_south",0,0.070088,0.035136,0.04972,0.005324,0.064004,0.000384,0.002852,0.069008,0.015316,0.048436,0.565344,0.004376,3e-04,0.018388,0.0018,0.01248,0.000916,0.001176,0.034952
965000,662000,"michigan_south",0,0.0813,0.040668,0.058352,0.005476,0.070912,0.000492,0.003176,0.064372,0.015768,0.05678,0.523632,0.004668,0.000416,0.016156,0.002192,0.01272,0.00082,0.001292,0.040808
973000,662000,"michigan_south",0,0.093836,0.044732,0.0693,0.006216,0.078404,0.000452,0.003096,0.058612,0.0155,0.067276,0.474624,0.006148,0.000416,0.015576,0.002708,0.012024,0.00074,0.001624,0.048716
981000,662000,"michigan_south",0,0.102488,0.049732,0.082004,0.006984,0.083932,0.000856,0.00352,0.05356,0.016012,0.081724,0.424788,0.006968,0.000484,0.0147,0.002572,0.013884,0.000728,0.001776,0.053288
989000,662000,"michigan_south",0,0.11358,0.050136,0.094328,0.007724,0.085508,0.000684,0.003904,0.051276,0.017032,0.090448,0.39734,0.007872,0.000596,0.015256,0.002376,0.01234,0.001024,0.001796,0.04678
997000,662000,"michigan_south",0,0.118844,0.052364,0.108384,0.008108,0.08844,0.00076,0.003612,0.048676,0.017076,0.097972,0.372544,0.007364,0.000444,0.014268,0.002536,0.014908,0.001384,0.001876,0.04044
1005000,662000,"michigan_south",0,0.133708,0.05362,0.125548,0.008104,0.091248,0.000808,0.004568,0.045704,0.015892,0.09772,0.34516,0.008168,0.000364,0.014392,0.002572,0.014036,0.000788,0.001764,0.035836
1013000,662000,"michigan_south",0,0.141344,0.052568,0.144868,0.008684,0.093384,0.00058,0.004436,0.039,0.0173,0.103972,0.313456,0.007832,5e-04,0.012436,0.002892,0.016424,0.000992,0.002116,0.037216
1021000,662000,"michigan_south",0,0.146052,0.054792,0.171188,0.008872,0.093464,0.00056,0.004496,0.033028,0.017176,0.100752,0.288796,0.008444,0.000476,0.013372,0.002416,0.017392,0.00074,0.001792,0.036192
1029000,662000,"michigan_south",29,0.152504,0.049604,0.179124,0.008092,0.085168,7e-04,0.005096,0.03114,0.01726,0.11082,0.288856,0.007404,0.000396,0.013528,0.002268,0.015448,0.000888,0.001728,0.029976
597000,670000,"wisconsin",0,0.000844,0.00074,4.8e-05,3.2e-05,0.000588,4e-06,0,0.0191,0.00032,0.000332,0.972432,0.000192,4e-06,0.000268,2e-04,0.000812,0,8e-06,0.004076
605000,670000,"wisconsin",0,0.001328,0.0015,0.00012,5.6e-05,0.00086,0,4e-06,0.025988,0.00052,0.00046,0.961324,0.001484,0,0.000212,0.000248,0.001,0,1.6e-05,0.00488
613000,670000,"wisconsin",0,0.001544,0.001028,7.6e-05,5.2e-05,0.000828,4e-06,0,0.022324,0.000276,0.000496,0.969332,0.000356,4e-06,6.4e-05,0.000184,0.000924,0,1.2e-05,0.002496
621000,670000,"wisconsin",0,0.003636,0.003112,0.000276,0.000188,0.00196,8e-06,2.4e-05,0.026316,0.000524,0.001412,0.951908,0.001076,2.4e-05,0.000204,0.000588,0.002316,0,4.4e-05,0.006384
757000,670000,"michigan_south",5,0.081452,0.057124,0.389136,0.011368,0.066744,0.000336,0.008724,0.012948,0.013048,0.15096,0.121,0.00852,0.000872,0.032852,0.004024,0.016796,0.001672,0.00216,0.020264
765000,670000,"michigan_south",0,0.074852,0.054996,0.416456,0.011252,0.071016,0.000376,0.008132,0.009268,0.013852,0.155484,0.096468,0.009076,0.000856,0.037964,0.004392,0.013288,0.001756,0.002264,0.018252
773000,670000,"michigan_south",0,0.068788,0.049064,0.448756,0.009388,0.07008,0.000288,0.007808,0.008844,0.012088,0.146652,0.093012,0.005128,0.000576,0.046344,0.003472,0.011308,0.001328,0.002156,0.01492
781000,670000,"michigan_south",0,0.064068,0.043916,0.489792,0.008112,0.0766,0.000252,0.006104,0.00748,0.010736,0.137688,0.078864,0.003596,0.000496,0.04804,0.00286,0.009172,0.001096,0.001352,0.009776
789000,670000,"michigan_south",0,0.056984,0.043624,0.518152,0.006468,0.096336,0.000176,0.004184,0.00504,0.00932,0.133352,0.05362,0.002064,0.000484,0.054956,0.00204,0.006028,0.00092,0.000988,0.005264
797000,670000,"michigan_south",0,0.061032,0.038452,0.40096,0.009028,0.116004,0.000364,0.004812,0.011112,0.013744,0.2084,0.070156,0.00358,0.000564,0.035404,0.002892,0.010276,0.00102,0.001352,0.010848
805000,670000,"michigan_south",0,0.06348,0.036352,0.350304,0.009428,0.090356,0.000412,0.004956,0.014176,0.016932,0.150556,0.175248,0.005664,0.000548,0.041784,0.002684,0.012972,0.001264,0.001064,0.02182
813000,670000,"michigan_south",0,0.071504,0.03662,0.272012,0.009408,0.075796,0.000328,0.00422,0.018552,0.019796,0.117456,0.262372,0.006684,0.000624,0.049992,0.00318,0.015936,0.001084,0.001292,0.033144
821000,670000,"michigan_south",0,0.076572,0.035764,0.185764,0.0094,0.060752,0.000292,0.00336,0.02518,0.021988,0.089336,0.370364,0.007928,0.000596,0.05474,0.00246,0.018156,0.000964,0.001256,0.035128
829000,670000,"michigan_south",0,0.073672,0.032392,0.142844,0.009156,0.05024,2e-04,0.00298,0.031672,0.022728,0.0793,0.42814,0.004832,0.000488,0.062936,0.002576,0.01874,0.001056,0.00118,0.034868
837000,670000,"michigan_south",0,0.067052,0.035756,0.149508,0.009916,0.048164,0.000316,0.002352,0.031604,0.021516,0.084876,0.4088,0.003996,0.000448,0.0687,0.002796,0.019132,0.00104,0.001288,0.04274
845000,670000,"michigan_south",0,0.081436,0.031624,0.179628,0.010172,0.04636,0.000284,0.002408,0.032528,0.019344,0.101104,0.347804,0.004416,0.00042,0.076364,0.003212,0.017332,0.000812,0.001284,0.043468
853000,670000,"michigan_south",0,0.078952,0.02852,0.237488,0.007452,0.04514,0.000284,0.001956,0.024608,0.01424,0.100084,0.331596,0.00342,0.000308,0.068632,0.002856,0.012716,0.0015,0.00114,0.039108
861000,670000,"michigan_south",0,0.075324,0.027296,0.234496,0.006652,0.049112,0.000276,0.002096,0.023708,0.012892,0.097376,0.338284,0.003092,0.000344,0.075516,0.0029,0.012504,0.001932,0.000896,0.035304
869000,670000,"michigan_south",0,0.078748,0.029628,0.242396,0.006744,0.056436,0.000316,0.001816,0.02478,0.013572,0.106284,0.306272,0.003844,0.000492,0.077768,0.003464,0.012356,0.002304,0.001236,0.031544
877000,670000,"michigan_south",0,0.08388,0.032808,0.257152,0.005676,0.058584,0.000344,0.002116,0.026848,0.014036,0.116628,0.268008,0.00288,0.000496,0.0852,0.003612,0.012688,0.003312,0.001548,0.024184
885000,670000,"michigan_south",0,0.093344,0.038032,0.283364,0.00622,0.070392,0.000428,0.002192,0.036692,0.0182,0.181868,0.11792,0.00246,0.000656,0.111884,0.00346,0.013144,0.00392,0.001676,0.014148
893000,670000,"michigan_south",0,0.054208,0.03986,0.588036,0.003076,0.046232,0.00018,0.001572,0.013744,0.008008,0.092188,0.037216,0.001396,0.000408,0.091532,0.00196,0.007012,0.00394,0.000852,0.00858
901000,670000,"michigan_south",0,0.093052,0.064172,0.323864,0.006072,0.078428,0.000516,0.002604,0.025436,0.01234,0.08986,0.10126,0.0034,0.000508,0.11818,0.003192,0.012864,0.042424,0.002,0.019828
909000,670000,"michigan_south",0,0.082516,0.04938,0.186852,0.006088,0.083888,0.000544,0.002628,0.038196,0.013288,0.083132,0.284384,0.00546,0.00046,0.10728,0.003568,0.012268,0.011016,0.0021,0.026952
917000,670000,"michigan_south",0,0.079048,0.04348,0.130212,0.00562,0.08524,0.00032,0.002728,0.0448,0.012752,0.078952,0.370968,0.005808,0.000404,0.081924,0.003424,0.012144,0.0051,0.001976,0.0351
925000,670000,"michigan_south",0,0.079256,0.041056,0.098992,0.00566,0.084512,0.000404,0.003248,0.051968,0.014668,0.075156,0.41722,0.004548,0.000592,0.067784,0.002652,0.012844,0.003396,0.001572,0.034472
933000,670000,"michigan_south",0,0.077788,0.03858,0.081668,0.006076,0.080144,0.00042,0.003036,0.056212,0.01412,0.065488,0.467924,0.004172,0.000548,0.050024,0.002528,0.012792,0.00186,0.001556,0.035064
941000,670000,"michigan_south",0,0.07766,0.03816,0.073208,0.00636,0.07632,0.000436,0.003024,0.06092,0.014244,0.065084,0.483528,0.004916,0.000504,0.040568,0.002312,0.013028,0.001288,0.001456,0.036984
949000,670000,"michigan_south",0,0.076464,0.037136,0.066876,0.006212,0.073312,0.000616,0.003204,0.067304,0.013356,0.058216,0.511736,0.004744,0.000368,0.026752,0.002392,0.011992,0.001212,0.001532,0.036576
957000,670000,"michigan_south",0,0.084828,0.037752,0.065784,0.006628,0.075192,0.000672,0.003544,0.061824,0.013864,0.063172,0.49818,0.004976,0.000476,0.025068,0.002164,0.011716,0.001068,0.0016,0.041492
965000,670000,"michigan_south",0,0.089896,0.041588,0.084124,0.006932,0.075352,0.000616,0.003324,0.059476,0.015184,0.069796,0.4645,0.005304,0.000516,0.023868,0.002692,0.012836,0.000968,0.001504,0.041524
973000,670000,"michigan_south",0,0.09912,0.04982,0.099128,0.007632,0.082908,0.000652,0.004104,0.05346,0.0168,0.082996,0.40988,0.006884,0.000484,0.023088,0.002564,0.014028,0.000864,0.0021,0.043488
981000,670000,"michigan_south",0,0.10926,0.048904,0.104456,0.008792,0.085552,0.000832,0.00438,0.04688,0.017284,0.090812,0.389464,0.007044,0.000536,0.020908,0.002812,0.014556,0.000848,0.001984,0.044696
989000,670000,"michigan_south",0,0.114828,0.053776,0.118084,0.00942,0.08994,0.000828,0.00438,0.04678,0.017612,0.099308,0.354276,0.00752,0.000492,0.018096,0.002644,0.014348,0.001128,0.001976,0.044564
997000,670000,"michigan_south",0,0.118332,0.051504,0.130488,0.009728,0.093244,0.000612,0.00428,0.042592,0.018804,0.1078,0.33962,0.008988,0.000468,0.01574,0.002292,0.015248,0.00128,0.002312,0.036668
1005000,670000,"michigan_south",0,0.1363,0.053328,0.14874,0.009916,0.094448,0.00078,0.00446,0.035028,0.019352,0.110384,0.304156,0.007,0.000492,0.016012,0.002712,0.014316,0.00094,0.0022,0.039436
1013000,670000,"michigan_south",0,0.1464,0.057016,0.167184,0.009784,0.09626,0.000772,0.005072,0.035836,0.01994,0.115312,0.266592,0.009164,0.000488,0.014044,0.002768,0.01576,0.00114,0.002388,0.03408
1021000,670000,"michigan_south",0,0.152536,0.053812,0.191564,0.01092,0.093148,0.00078,0.005044,0.033128,0.01882,0.113008,0.25212,0.008372,0.000552,0.013432,0.002752,0.017484,0.000732,0.00228,0.029516
1029000,670000,"michigan_south",0,0.157724,0.048932,0.208224,0.009976,0.085884,0.000852,0.00518,0.027432,0.017328,0.11514,0.256144,0.00662,0.000516,0.0123,0.002792,0.016556,0.000792,0.002268,0.02534
493000,678000,"wisconsin",0,0.01054,0.018804,8e-05,0.000732,0.031708,2.4e-05,2e-05,0.00982,0.004116,0.012736,0.84648,0.000832,2.4e-05,0.000328,0.005184,0.022112,8e-06,4.4e-05,0.036408
501000,678000,"wisconsin",0,0.007468,0.008688,5.6e-05,0.000436,0.01824,1.2e-05,4e-06,0.016844,0.002848,0.010548,0.893748,0.000944,1.2e-05,0.000288,0.003608,0.0161,8e-06,1.6e-05,0.020132
509000,678000,"wisconsin",0,0.00086,0.000748,4e-06,2.8e-05,0.001348,0,0,0.002416,0.000256,0.000876,0.989988,0.000104,0,2e-05,0.00046,0.001076,0,0,0.001816
517000,678000,"wisconsin",0,0.000888,0.000588,8e-06,3.2e-05,0.00118,4e-06,4e-06,0.002648,0.00024,0.000856,0.990528,3.2e-05,0,3.2e-05,0.000596,0.000988,0,0,0.001376
525000,678000,"wisconsin",0,0.001428,0.000764,8e-06,5.2e-05,0.001292,0,0,0.003752,0.000408,0.001276,0.987504,0.000116,4e-06,5.2e-05,0.000596,0.001376,0,0,0.001372
533000,678000,"wisconsin",0,0.000748,4e-04,4e-06,3.2e-05,0.00052,0,0,0.00146,0.000288,0.000552,0.994312,2.4e-05,0,6e-05,0.000236,0.000788,0,0,0.000576
541000,678000,"wisconsin",0,0.001092,0.000644,0,2e-05,0.000932,0,0,0.002672,0.000488,0.0013,0.989232,1.6e-05,4e-06,0.000112,0.000312,0.002288,0,4e-06,0.000884
549000,678000,"wisconsin",0,0.000388,0.000232,4e-06,1.2e-05,0.000364,0,0,0.001256,2e-04,0.000668,0.995784,8e-06,0,6e-05,1e-04,0.000496,0,0,0.000428
557000,678000,"wisconsin",0,0.000648,0.000656,1.6e-05,1.2e-05,0.00064,0,0,0.002324,0.000456,0.001724,0.99148,7.2e-05,0,0.000164,2e-04,0.00072,0,4e-06,0.000884
565000,678000,"wisconsin",0,0.00274,0.003524,6.8e-05,0.000116,0.003148,0,1.2e-05,0.009956,0.002412,0.011344,0.95954,6.4e-05,4e-06,0.000908,0.000948,0.002688,8e-06,2e-05,0.0025
573000,678000,"wisconsin",0,0.003508,0.005972,0.000132,0.00022,0.003164,0,1.2e-05,0.008764,0.00416,0.014208,0.948032,0.000136,4e-06,0.002304,0.001108,0.00374,8e-06,4.4e-05,0.004484
581000,678000,"wisconsin",0,0.001652,0.0016,4.8e-05,6e-05,0.001112,0,1.2e-05,0.005432,0.001044,0.002188,0.974188,9.6e-05,4e-06,0.005736,0.000408,0.001764,4e-06,1.6e-05,0.004636
589000,678000,"wisconsin",0,0.002192,0.001412,7.6e-05,3.2e-05,0.00102,4e-06,4e-06,0.012036,0.000668,0.001448,0.973124,0.000128,0,0.003156,0.000388,0.001216,0,2e-05,0.003076
597000,678000,"wisconsin",0,0.000956,0.000788,2.8e-05,2e-05,0.00054,0,0,0.015984,0.000308,0.000464,0.978088,9.2e-05,0,4e-04,0.000132,0.000664,0,4e-06,0.001532
605000,678000,"wisconsin",0,0.000608,0.000376,4e-05,3.2e-05,0.000216,4e-06,0,0.004888,9.6e-05,0.00022,0.992152,6.8e-05,0,0.000116,6.8e-05,0.00026,0,8e-06,0.000848
613000,678000,"wisconsin",0,0.001116,0.000872,0.000108,2.8e-05,0.000584,0,0,0.005568,0.00012,0.000456,0.989228,0.000132,0,8.4e-05,0.00016,0.000472,0,4e-06,0.001068
621000,678000,"wisconsin",0,0.008084,0.006856,8e-04,0.000332,0.004756,2e-05,2.8e-05,0.025048,0.001048,0.003644,0.937124,0.001188,4e-06,0.000592,0.001136,0.00252,4e-06,8.8e-05,0.006728
757000,678000,"michigan_south",27,0.0862,0.050332,0.367044,0.013972,0.069852,0.000356,0.011644,0.013176,0.0131,0.153416,0.130856,0.011976,0.001092,0.032068,0.004968,0.014332,0.00158,0.003036,0.021
765000,678000,"michigan_south",0,0.07488,0.046008,0.42616,0.01208,0.071392,0.00032,0.011324,0.0093,0.012784,0.149164,0.104924,0.010388,0.000768,0.033828,0.003708,0.01322,0.001484,0.002468,0.0158
773000,678000,"michigan_south",0,0.066148,0.04034,0.474188,0.011732,0.069864,0.000356,0.009888,0.007216,0.012316,0.13848,0.092788,0.007128,0.000676,0.036376,0.00354,0.012084,0.001336,0.002104,0.01344
781000,678000,"michigan_south",0,0.054132,0.030984,0.580244,0.008632,0.060816,0.000204,0.006664,0.006124,0.00972,0.114208,0.068816,0.004452,5e-04,0.031112,0.002624,0.0088,0.000808,0.001292,0.009868
789000,678000,"michigan_south",0,0.024692,0.01512,0.804296,0.003768,0.035276,0.000104,0.002996,0.002972,0.004296,0.055192,0.023716,0.001468,0.000184,0.015456,0.00092,0.00406,0.000476,0.000512,0.004496
797000,678000,"michigan_south",0,0.051764,0.031372,0.523676,0.008572,0.088332,0.000232,0.00694,0.008476,0.011956,0.122724,0.078736,0.005008,0.000436,0.032544,0.00272,0.011672,0.001036,0.001436,0.012368
805000,678000,"michigan_south",0,0.062624,0.03598,0.376452,0.009168,0.081796,0.00032,0.0066,0.010892,0.017072,0.135116,0.170048,0.007064,0.000712,0.040068,0.002896,0.015604,0.001268,0.001652,0.024668
813000,678000,"michigan_south",0,0.063084,0.034332,0.300328,0.009268,0.068912,0.000372,0.005152,0.014476,0.019688,0.118028,0.253636,0.007944,0.000536,0.045772,0.00328,0.017252,0.0011,0.001852,0.034988
821000,678000,"michigan_south",0,0.064612,0.030812,0.199976,0.00788,0.056344,0.000308,0.003848,0.015092,0.019456,0.093644,0.380836,0.012396,0.000532,0.0498,0.002696,0.015004,0.000856,0.001028,0.04488
829000,678000,"michigan_south",0,0.063768,0.029696,0.154804,0.007528,0.05364,0.000272,0.003512,0.017692,0.01874,0.08796,0.431472,0.007912,0.000488,0.056584,0.002648,0.015684,0.001008,0.001288,0.045304
837000,678000,"michigan_south",0,0.061848,0.031468,0.149428,0.00844,0.050524,0.000328,0.00292,0.021336,0.018624,0.089404,0.433672,0.006088,0.00062,0.059588,0.002712,0.01518,0.00096,0.001364,0.045496
845000,678000,"michigan_south",0,0.069988,0.029084,0.169464,0.00862,0.051096,0.000284,0.00226,0.024296,0.018484,0.097988,0.392296,0.0059,0.000376,0.065788,0.0032,0.014424,0.0012,0.001484,0.043768
853000,678000,"michigan_south",0,0.07322,0.0289,0.19184,0.007476,0.049672,0.000308,0.00246,0.022816,0.015084,0.10052,0.371784,0.004404,4e-04,0.069136,0.003392,0.013668,0.00116,0.0011,0.04266
861000,678000,"michigan_south",0,0.072216,0.029924,0.203416,0.006728,0.053088,0.000336,0.002572,0.021176,0.013928,0.103768,0.343964,0.004416,0.000424,0.081968,0.003596,0.013572,0.001588,0.001564,0.041756
869000,678000,"michigan_south",0,0.075656,0.031904,0.21378,0.006428,0.059924,0.00032,0.002276,0.025384,0.013716,0.104816,0.30788,0.004504,0.00072,0.091928,0.00404,0.014288,0.002428,0.00176,0.038248
877000,678000,"michigan_south",0,0.078376,0.031808,0.221912,0.006004,0.061468,0.000352,0.002532,0.02572,0.014028,0.106064,0.290516,0.004256,0.00056,0.103512,0.00356,0.012212,0.003084,0.001852,0.032184
885000,678000,"michigan_south",0,0.075996,0.036216,0.242388,0.006008,0.066252,0.000424,0.002256,0.032052,0.015104,0.120596,0.224132,0.003348,0.000508,0.12318,0.00426,0.011436,0.004188,0.00188,0.029776
893000,678000,"michigan_south",0,0.071544,0.040108,0.275828,0.005584,0.069268,0.000356,0.003048,0.026388,0.011592,0.103192,0.185148,0.003604,0.000528,0.14892,0.00358,0.011864,0.006692,0.002648,0.030108
901000,678000,"michigan_south",0,0.069432,0.045788,0.194856,0.005064,0.077204,0.000456,0.002408,0.030972,0.010056,0.077832,0.247372,0.003932,0.000476,0.166236,0.0034,0.010816,0.00972,0.002312,0.041668
909000,678000,"michigan_south",0,0.064536,0.038472,0.121432,0.0053,0.074028,0.000376,0.002476,0.032976,0.010156,0.067048,0.370764,0.003556,0.000316,0.151428,0.003168,0.010164,0.006592,0.002208,0.035004
917000,678000,"michigan_south",0,0.068248,0.039464,0.102316,0.00584,0.08122,0.000536,0.003076,0.03414,0.010972,0.070868,0.405368,0.003792,0.000492,0.114516,0.002964,0.012068,0.004692,0.002412,0.037016
925000,678000,"michigan_south",0,0.076832,0.039784,0.09158,0.006432,0.085352,0.000428,0.003784,0.040924,0.012888,0.07514,0.41956,0.005468,0.00042,0.081824,0.002924,0.013424,0.003108,0.002704,0.037424
933000,678000,"michigan_south",0,0.080328,0.040872,0.089412,0.00672,0.0853,0.000564,0.00394,0.047088,0.013384,0.07474,0.42606,0.005604,0.000376,0.067128,0.002896,0.013288,0.002336,0.002056,0.037908
941000,678000,"michigan_south",0,0.086224,0.040244,0.08302,0.007364,0.090408,0.000608,0.004368,0.05436,0.015424,0.075792,0.433308,0.005536,0.000608,0.044744,0.002536,0.0133,0.001912,0.001824,0.03842
949000,678000,"michigan_south",0,0.09332,0.04316,0.075396,0.008404,0.087212,0.00064,0.004668,0.052256,0.015124,0.07822,0.439732,0.006804,0.000676,0.03594,0.002368,0.01388,0.001488,0.001644,0.039068
957000,678000,"michigan_south",0,0.093824,0.042544,0.087436,0.008692,0.08474,0.000688,0.005304,0.052972,0.016312,0.07868,0.42988,0.00822,0.000852,0.030528,0.002388,0.013344,0.001228,0.001696,0.040672
965000,678000,"michigan_south",0,0.10268,0.048232,0.100424,0.00982,0.090596,0.000748,0.0058,0.052528,0.016644,0.083468,0.389688,0.009124,0.000624,0.02788,0.002536,0.015952,0.00126,0.002156,0.03984
973000,678000,"michigan_south",0,0.10938,0.050352,0.106808,0.010432,0.09112,0.001016,0.005612,0.05198,0.01758,0.092308,0.366076,0.009836,0.000712,0.027872,0.002788,0.01388,0.001064,0.002008,0.039176
981000,678000,"michigan_south",0,0.111512,0.052052,0.120072,0.010024,0.091532,0.000844,0.005376,0.04484,0.018108,0.100404,0.346252,0.010708,7e-04,0.027156,0.002956,0.013828,0.000856,0.001948,0.040832
989000,678000,"michigan_south",0,0.1159,0.0508,0.138012,0.01044,0.094004,0.000856,0.005612,0.047156,0.019068,0.105172,0.31858,0.011316,0.000636,0.022272,0.002676,0.015536,0.000944,0.002352,0.038668
997000,678000,"michigan_south",0,0.119796,0.05236,0.153608,0.010928,0.101064,0.000824,0.006112,0.039772,0.021012,0.113136,0.28968,0.012832,0.000548,0.020468,0.002664,0.014908,0.000916,0.002312,0.03706
1005000,678000,"michigan_south",0,0.131236,0.051744,0.17612,0.010672,0.09784,0.00092,0.006444,0.036804,0.021124,0.117612,0.264816,0.01032,0.000612,0.017168,0.003084,0.0155,0.000928,0.002344,0.034712
1013000,678000,"michigan_south",0,0.143472,0.056492,0.2016,0.010828,0.099352,0.000872,0.005232,0.033776,0.020212,0.119684,0.231024,0.00928,0.000496,0.013576,0.002832,0.0161,0.000732,0.002132,0.032308
1021000,678000,"michigan_south",0,0.163492,0.056396,0.233768,0.011004,0.097436,0.000988,0.004964,0.033972,0.02008,0.122292,0.183728,0.009164,0.000608,0.013432,0.002708,0.016624,0.00062,0.002096,0.026628
1029000,678000,"michigan_south",0,0.168976,0.0511,0.254608,0.010804,0.093676,0.000884,0.005684,0.024456,0.020548,0.136848,0.170448,0.006504,0.000436,0.012136,0.00284,0.017676,0.00048,0.002316,0.01958
1037000,678000,"michigan_south",24,0.173068,0.04542,0.276224,0.010896,0.089908,0.000848,0.00586,0.016188,0.016236,0.12422,0.181956,0.00684,0.00044,0.011844,0.002144,0.018712,0.000704,0.002312,0.01618
1053000,678000,"michigan_south",9,0.153768,0.038172,0.268492,0.010488,0.069808,0.000772,0.00716,0.013596,0.011096,0.101116,0.268708,0.007612,0.000492,0.010816,0.002252,0.015756,0.000424,0.00276,0.016712
413000,686000,"wisconsin",0,0.001988,0.005228,1.6e-05,0.000324,0.005516,0,0,0.065616,0.000416,0.004348,0.90776,0.000112,0,1.6e-05,0.00122,0.002804,4e-06,4e-06,0.004628
421000,686000,"wisconsin",0,0.00152,0.003588,8e-06,0.000272,0.004116,4e-06,0,0.063372,0.000396,0.002508,0.91728,0.000152,0,2e-05,0.001252,0.002692,4e-06,1.2e-05,0.002804
429000,686000,"wisconsin",0,0.003776,0.008184,1.2e-05,0.000408,0.007608,8e-06,1.2e-05,0.019808,0.000764,0.003656,0.93714,0.000364,1.2e-05,6e-05,0.003608,0.009316,0,8e-06,0.005256
437000,686000,"wisconsin",0,0.004836,0.006204,2e-05,0.000444,0.008668,8e-06,8e-06,0.01438,0.001148,0.003536,0.940408,0.000344,8e-06,6.4e-05,0.002512,0.011076,4e-06,1.2e-05,0.00632
445000,686000,"wisconsin",0,0.002808,0.00452,2e-05,0.000228,0.006596,8e-06,0,0.009824,0.000836,0.002032,0.958988,0.000128,4e-06,5.6e-05,0.001344,0.006456,0,1.2e-05,0.00614
453000,686000,"wisconsin",0,0.008748,0.01206,3.6e-05,0.000488,0.014624,4e-06,4e-06,0.039384,0.0023,0.00386,0.90078,0.000284,8e-06,0.000136,0.003036,0.004072,4e-06,1.6e-05,0.010156
461000,686000,"wisconsin",0,0.008784,0.025784,7.2e-05,0.00068,0.052048,3.6e-05,1.2e-05,0.018344,0.006968,0.007016,0.839268,0.000396,2e-05,0.000196,0.00464,0.004244,0,3.6e-05,0.031456
469000,686000,"wisconsin",0,0.031072,0.076892,0.00016,0.00204,0.123896,8.4e-05,6e-05,0.008948,0.025224,0.042172,0.5963,0.000768,9.6e-05,0.000512,0.013532,0.01008,4e-06,0.00012,0.06804
477000,686000,"wisconsin",0,0.037868,0.160524,0.00032,0.002824,0.095408,8.8e-05,0.000172,0.021124,0.026872,0.166176,0.373596,0.001156,0.00014,0.001216,0.023972,0.01064,4.8e-05,0.000168,0.077688
485000,686000,"wisconsin",0,0.030544,0.097524,0.000384,0.003052,0.1256,0.000124,0.00012,0.01792,0.03024,0.086624,0.472092,0.001944,0.00012,0.001884,0.01798,0.035536,4.4e-05,0.00022,0.078048
493000,686000,"wisconsin",0,0.011064,0.013012,6.4e-05,0.000448,0.020516,8e-06,1.2e-05,0.010588,0.00342,0.007428,0.89498,0.000892,2.4e-05,3e-04,0.002956,0.006572,0,2.4e-05,0.027692
501000,686000,"wisconsin",0,0.001992,0.001824,2.4e-05,0.000104,0.00332,0,0,0.003524,0.000564,0.001508,0.9793,0.000968,4e-06,6e-05,0.000876,0.001824,0,1.2e-05,0.004096
509000,686000,"wisconsin",0,0.001376,0.000948,8e-06,9.2e-05,0.00168,0,4e-06,0.004072,0.000356,0.001076,0.980892,0.000128,0,4e-05,0.000836,0.001752,0,8e-06,0.006732
517000,686000,"wisconsin",0,0.0052,0.003252,2e-05,0.000264,0.005376,8e-06,1.2e-05,0.028992,0.001752,0.003732,0.923976,0.000244,8e-06,0.000392,0.009704,0.007176,0,8e-06,0.009884
525000,686000,"wisconsin",0,0.004168,0.001728,1.2e-05,0.000132,0.002972,0,0,0.009532,0.001112,0.002724,0.96966,0.00012,0,0.000256,0.001452,0.00322,4e-06,2e-05,0.002888
533000,686000,"wisconsin",0,0.002088,0.001264,2e-05,5.6e-05,0.001992,4e-06,0,0.005516,0.000864,0.001944,0.981152,6.8e-05,0,0.000184,0.000672,0.00238,0,0,0.001796
541000,686000,"wisconsin",0,0.000864,0.00054,1.6e-05,0,0.000816,0,0,0.002764,0.00038,0.001008,0.991356,1.6e-05,0,8.8e-05,0.000256,0.001208,0,0,0.000688
