# stan_version_major = 2
# stan_version_minor = 1
# stan_version_patch = 0
# model = calibration_bigC_model
# method = sample (Default)
#   sample
#     num_samples = 2246 
#     num_warmup = 250
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ../r/dump/cal_data_12taxa_upper_comp_v0.1.dump
# init = 2 (Default)
# random
#   seed = 56
# output
#   file = ../output/12taxa_upper_comp_v0.1_bigC_c1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,psi,gamma
-6284.87,0.938457,0.0223233,6,0,49.3164,34.2813,136.292,44.0659,35.345,17.1095,52.1501,13.6165,65.1136,182.234,59.7768,9.06801,0.215902,0.209591
-6283.31,0.984634,0.0223233,6,0,45.8436,27.4781,138.494,43.6756,36.1397,15.5362,47.165,14.0424,59.7235,170.58,55.6718,8.07265,0.197055,0.217616
-6284.02,0.998751,0.0223233,6,0,54.7797,21.2721,136.917,40.8763,31.2479,15.8176,46.2031,14.2355,60.032,176.894,55.7031,8.13494,0.221195,0.213872
-6282.59,0.991092,0.0223233,7,0,56.0203,22.8463,129.721,43.9963,35.6659,15.4383,50.1496,13.2759,60.546,174.431,55.4542,7.9975,0.205127,0.199275
-6289.72,0.865346,0.0223233,6,0,54.4982,27.8214,127.938,42.6309,33.6943,14.4627,45.1182,15.2526,58.2021,179.298,60.4818,7.49679,0.203282,0.196913
-6278.15,0.969137,0.0223233,6,0,51.8918,26.9653,133.052,43.8509,32.9796,15.4965,49.7068,15.0488,61.8393,173.263,56.6958,7.61826,0.206936,0.21826
-6280.24,0.977778,0.0223233,6,0,48.0941,18.4377,129.513,42.4939,31.6884,16.146,47.8296,14.9538,61.4633,167.314,56.4959,8.07927,0.213106,0.223138
-6285.62,0.998936,0.0223233,6,0,46.0196,22.5891,140.512,48.795,34.5113,16.9947,49.0663,13.1131,61.672,180.962,55.7872,8.20479,0.204238,0.197799
-6282.4,0.903212,0.0223233,6,0,50.1589,30.1263,123.338,39.8772,30.8872,14.0392,44.7297,15.0734,54.332,158.496,53.0739,7.1885,0.212564,0.221891
-6282.47,0.979976,0.0223233,5,0,49.765,29.8106,125.487,39.9426,29.9388,14.5427,44.1504,14.8806,53.9741,159.667,54.3758,8.01964,0.213409,0.220014
-6285.91,0.992065,0.0223233,6,0,46.0213,27.5741,139.605,45.25,39.9311,14.9791,50.2986,12.5305,62.7266,177.914,58.0504,7.88356,0.216052,0.235622
-6281.31,0.944359,0.0223233,6,0,54.2144,23.6612,129.598,42.8763,32.3052,15.7664,46.6273,15.8353,58.6409,167.463,49.7957,7.9525,0.215553,0.221773
-6279.92,0.998738,0.0223233,6,0,47.6142,20.6144,139.384,42.4581,35.8163,15.9881,48.6359,14.3673,60.0012,177.101,58.9346,8.12406,0.208094,0.222602
-6279.6,0.911789,0.0223233,5,0,49.7634,21.9946,138.535,42.4059,35.4438,15.9929,48.9891,14.4838,59.4344,174.097,59.0851,7.12679,0.205294,0.218496
-6282.34,0.987344,0.0223233,5,0,50.5223,27.6823,129.043,44.8614,34.6629,13.5071,47.5507,14.247,63.1001,168.458,56.6303,7.2064,0.209276,0.221279
-6281.9,0.914036,0.0223233,5,0,48.2837,23.4417,137.159,42.3611,34.5263,14.8332,47.4739,14.9393,57.3543,167.059,55.5244,8.94875,0.214164,0.212838
-6281.42,0.999613,0.0223233,6,0,47.7287,25.1978,127.601,41.7876,36.4427,14.886,47.1728,14.579,62.1264,170.679,55.7731,6.7419,0.208743,0.226345
-6282.8,0.99735,0.0223233,6,0,50.9374,22.224,128.434,43.6501,34.1687,16.4735,44.8446,14.1116,59.8344,158.98,56.7205,8.27359,0.223248,0.236266
-6288.35,0.982418,0.0223233,6,0,45.7863,19.5354,131.247,42.8523,33.619,15.5912,45.7562,11.1118,56.3208,163.934,52.3555,8.44066,0.226014,0.236241
-6291.14,0.76975,0.0223233,6,0,42.5223,20.225,125.267,46.6039,34.3854,15.9424,44.6056,12.0554,58.2067,155.44,49.8341,9.1338,0.218869,0.232591
-6284.08,0.936967,0.0223233,6,0,49.6638,23.9332,135.536,37.8359,32.7898,15.9438,46.8161,15.0648,59.5264,163.488,52.8654,8.23436,0.218439,0.24107
-6282.75,0.999939,0.0223233,5,0,47.3169,24.6742,124.815,45.8347,36.0513,14.605,45.6084,13.0775,59.5231,164.407,55.3773,7.38628,0.219939,0.224943
-6283.67,0.887727,0.0223233,6,0,53.8447,28.6894,135.497,38.742,33.4684,16.3129,49.3846,14.9982,62.9867,167.637,56.2018,8.87098,0.212561,0.21499
-6282.06,0.966357,0.0223233,6,0,45.858,21.3341,131.397,41.9064,32.7343,15.5008,50.3403,13.5626,62.578,177.318,57.6213,7.10694,0.205567,0.216072
-6282.03,0.999435,0.0223233,6,0,49.7863,23.1841,140.897,45.2918,38.6218,17.2675,48.4452,12.959,64.1259,178.183,58.3244,8.67541,0.208467,0.211791
-6281.63,0.991219,0.0223233,6,0,53.1553,26.3212,132.809,43.4853,34.661,16.0004,51.7081,12.79,62.2358,179.887,59.2566,7.54231,0.203823,0.215517
-6290.09,0.833719,0.0223233,5,0,53.2987,27.9998,145.695,51.4595,31.3358,16.4911,50.2021,12.7227,65.4504,181.951,63.0583,9.62817,0.208323,0.210901
-6285.32,0.965988,0.0223233,6,0,53.1127,30.2728,136.221,37.0573,38.141,16.3155,47.3463,13.4495,62.362,177.587,53.4916,7.82437,0.208243,0.211338
-6281.43,0.890383,0.0223233,6,0,51.756,27.2288,137.677,39.4799,36.4714,16.4224,49.3286,13.0155,61.8893,177.486,52.4036,7.98077,0.211463,0.2125
-6286.86,0.998628,0.0223233,6,0,48.7062,19.9297,133.067,43.9986,32.3586,13.3856,47.2663,13.4,58.7309,162.625,62.2546,7.60631,0.205749,0.233046
-6285.61,0.71646,0.0223233,6,0,52.0555,30.2143,148.222,43.6699,39.9736,19.6109,51.1148,14.5165,65.4964,183.617,56.4655,8.02813,0.209347,0.225483
-6285.84,0.918779,0.0223233,6,0,49.9099,33.9261,142.258,42.5863,36.5999,19.0551,52.5883,14.7364,65.4243,185.114,54.6211,8.94771,0.209049,0.218608
-6283.51,0.838483,0.0223233,6,0,47.603,21.7846,128.745,46.0457,33.9142,14.8413,47.7686,16.4282,58.7793,167.367,59.3001,7.37959,0.216158,0.209091
-6285.24,0.924279,0.0223233,6,0,45.1246,23.9072,126.76,43.966,34.6058,15.8317,49.8032,16.967,60.3169,167.857,57.5374,7.19575,0.212178,0.205824
-6283.91,0.987444,0.0223233,6,0,47.2288,23.4953,137.378,42.9085,35.9021,15.5523,45.5414,15.9524,58.5605,174.059,51.9019,7.29159,0.21383,0.205077
-6283.82,0.966288,0.0223233,6,0,41.583,23.0393,125.382,42.1893,32.5482,14.4783,45.5456,12.9495,61.4769,164.669,51.5488,6.97615,0.214209,0.212738
-6284.91,0.831556,0.0223233,7,0,57.2459,26.2352,143.913,45.3649,38.0784,15.6072,51.8582,14.009,68.2488,186.896,56.1569,9.87407,0.213054,0.220041
-6281.19,0.828108,0.0223233,6,0,52.4502,25.3917,142.305,48.1959,33.482,16.7321,51.0238,13.8429,62.3204,175.621,59.1702,8.31994,0.211268,0.221623
-6282.85,0.98489,0.0223233,5,0,54.2208,33.9168,134.203,42.4571,37.0048,15.2291,47.3643,14.4073,62.4806,178.244,56.0103,7.55957,0.215831,0.216504
-6282.95,0.990588,0.0223233,6,0,48.2652,18.7712,136.137,43.142,37.4154,16.8221,50.4209,14.5272,58.3637,172.709,59.0706,7.58546,0.205535,0.21678
-6282.09,0.942558,0.0223233,6,0,48.5957,26.1154,137.562,42.546,31.1264,15.8446,50.6683,15.8597,61.8517,174.755,54.307,7.50954,0.202202,0.201072
-6281.57,0.974615,0.0223233,6,0,44.6539,28.0555,133.753,45.1569,32.8971,17.2398,49.141,15.1755,62.8249,175.482,56.9391,8.23724,0.203553,0.207267
-6281.19,0.996349,0.0223233,6,0,47.0413,26.0868,133.874,41.7919,38.4718,17.323,47.678,14.3459,60.0572,176.567,55.1828,8.30025,0.206558,0.217691
-6280.02,0.953121,0.0223233,6,0,48.3219,27.7197,132.267,38.8943,33.9388,16.2605,48.7926,13.6919,59.0541,167.061,56.0188,7.36395,0.205407,0.214357
-6280.75,0.762537,0.0223233,5,0,49.8663,27.9749,129.815,42.7602,34.48,16.4267,46.7229,12.7369,59.2983,163.828,50.7575,8.02809,0.204592,0.21568
-6281.28,0.972242,0.0223233,6,0,51.6458,30.7765,132.511,41.0153,30.8811,14.8504,47.6125,13.5095,58.3223,166.426,55.9129,7.01547,0.205045,0.207899
-6284.25,0.986373,0.0223233,6,0,49.9622,36.2615,126.433,40.6099,34.6926,15.762,47.7156,12.8394,62.0277,172.962,54.0214,8.32721,0.206582,0.210887
-6283.59,0.978799,0.0223233,6,0,51.7085,27.6243,137.284,45.8332,35.5565,14.6218,46.601,14.2769,57.5125,175.835,58.7681,7.9008,0.2102,0.227245
-6285.32,0.994036,0.0223233,6,0,48.277,29.9628,128.095,40.4987,33.2076,16.3973,47.3425,13.9637,63.9519,168.036,51.0279,7.79004,0.221876,0.230747
-6284.33,0.99969,0.0223233,6,0,51.9985,21.1517,132.405,41.6715,35.5849,15.0467,49.3694,17.3896,62.9455,173.317,60.2725,7.79754,0.199473,0.20807
-6283.63,0.983967,0.0223233,6,0,48.2911,21.073,136.844,45.058,32.941,14.0415,47.6903,15.36,59.8011,176.745,59.1808,8.17563,0.199906,0.211418
-6280.84,0.972384,0.0223233,6,0,51.4675,26.4312,131.052,39.686,35.6576,16.3288,47.665,16.6416,60.0608,172.996,57.0512,7.84257,0.209541,0.207561
-6282.94,0.906978,0.0223233,6,0,52.183,24.079,145.054,47.032,33.9061,16.3642,52.6126,14.7372,66.6747,187.906,58.3987,7.53398,0.213343,0.231093
-6284.78,0.999134,0.0223233,6,0,55.7615,26.0855,144.97,41.0634,35.7219,18.0498,49.0595,14.3643,65.9927,178.311,57.337,7.62566,0.211566,0.234364
-6283.92,0.994085,0.0223233,6,0,58.0767,20.9512,141.057,48.1259,36.0599,15.0313,49.0522,15.3311,63.8129,180.583,60.7559,8.4803,0.21186,0.227688
-6285.38,0.999463,0.0223233,6,0,58.5231,20.9459,132.916,46.1929,35.8748,16.0181,52.556,14.6376,61.9901,174.223,60.4931,7.66981,0.210904,0.222912
-6283.4,0.999801,0.0223233,6,0,58.5135,23.7279,139.99,44.2638,35.4473,17.3953,47.3673,15.6958,64.5205,179.12,59.5203,7.99926,0.212667,0.226764
-6284.72,0.964997,0.0223233,6,0,54.6133,22.8278,141.854,47.5092,36.2774,15.3949,53.2804,15.9291,63.7249,190.227,62.0914,8.12532,0.210448,0.228594
-6282.26,0.99663,0.0223233,6,0,50.7057,23.3125,130.219,42.2133,36.2354,16.0186,47.3351,14.0626,61.592,173.253,58.5138,7.67304,0.214959,0.240121
-6280.22,0.855854,0.0223233,6,0,47.922,24.6301,129.171,44.3478,34.6252,16.4205,47.2426,14.6701,60.4493,170.984,58.4854,6.69108,0.215912,0.220814
-6286.41,0.99296,0.0223233,6,0,48.1071,21.4401,121.337,43.2788,30.629,14.6498,40.9678,12.9535,55.2545,156.563,50.1921,8.52719,0.206729,0.209094
-6282.61,0.980636,0.0223233,6,0,49.1035,23.2632,135.969,39.2979,32.1723,15.3398,46.7524,15.8699,60.0813,173.471,54.7015,9.22243,0.207017,0.218595
-6279.53,1,0.0223233,6,0,51.4424,21.0717,125.065,42.5703,34.9269,15.9448,47.1261,13.7091,59.8371,165.926,57.3959,8.00492,0.2081,0.216043
-6283.64,0.960013,0.0223233,6,0,46.3176,17.5579,124.873,36.7117,32.0076,14.4609,43.9792,15.1001,54.0094,160.147,54.2553,7.57902,0.208288,0.216448
-6282.7,0.627033,0.0223233,7,0,51.5563,32.5013,143.152,44.4895,33.558,17.3732,51.012,14.5403,63.0292,184.4,63.7879,7.289,0.20931,0.219772
-6281.04,0.718535,0.0223233,7,0,51.5595,21.52,121.407,39.711,31.1242,14.9792,43.0657,14.0028,57.2163,159.304,52.5798,7.13877,0.20833,0.20885
-6282.76,0.99985,0.0223233,6,0,47.2827,23.3513,140.245,45.8413,41.609,16.2121,50.7305,14.5798,65.8506,180.204,58.3988,8.16004,0.214415,0.227223
-6285.32,0.980368,0.0223233,6,0,46.5041,31.201,134.179,42.1349,30.3272,15.5388,44.763,14.3911,58.6691,166.419,52.3624,8.16966,0.22783,0.225324
-6281.73,0.995346,0.0223233,6,0,51.6056,20.5429,137.37,41.5475,37.5013,14.9256,46.9259,14.3374,62.033,175.897,60.9018,8.07318,0.205463,0.21962
-6281.51,0.85993,0.0223233,6,0,47.6205,31.6972,130.249,41.99,34.7162,16.8678,47.0931,14.63,61.5201,170.643,52.2481,6.90112,0.213257,0.208298
-6279.96,0.998868,0.0223233,6,0,51.6232,24.2924,134.161,41.395,36.8285,16.3471,47.7523,14.9128,57.9604,166.077,56.7794,8.15356,0.21481,0.217635
-6281.62,0.991747,0.0223233,5,0,54.2558,23.737,126.188,41.6227,37.7238,15.6878,46.5499,14.3604,61.2799,166.701,58.4565,7.26214,0.211755,0.220819
-6283.03,0.920513,0.0223233,6,0,48.1549,28.0069,137.505,42.6988,36.4111,16.1554,52.3549,14.5934,67.8905,181.204,55.7619,7.42355,0.202451,0.207025
-6285.27,0.923236,0.0223233,7,0,45.8009,20.6017,127.459,37.7983,32.2597,16.449,48.3927,12.6802,57.9464,165.078,50.2113,8.67736,0.212213,0.22322
-6285.01,0.996239,0.0223233,6,0,42.9704,28.5399,118.627,39.1984,31.1095,13.2636,43.7834,14.6187,52.9378,150.509,52.7816,7.63923,0.207901,0.210334
-6279.51,0.933136,0.0223233,6,0,47.4568,22.9567,127.262,41.6119,33.5598,15.4259,47.4982,12.8066,61.2638,166.033,51.9597,7.47622,0.212824,0.211689
-6280.44,0.995305,0.0223233,6,0,46.7911,26.6806,140.152,46.1433,36.5855,16.7191,48.6436,14.0374,61.0693,176.634,53.4358,7.6679,0.210942,0.217724
-6283.16,0.984941,0.0223233,6,0,53.3272,24.9294,132.351,39.6801,31.0425,13.8843,45.8445,14.7964,56.2891,166.311,58.7696,8.07916,0.208024,0.212728
-6282.52,0.873971,0.0223233,6,0,49.4996,26.6435,126.856,43.7548,38.1376,15.8183,47.1931,14.1449,59.3529,167.711,60.8582,8.85976,0.208553,0.213389
-6284.93,0.999854,0.0223233,6,0,53.4528,27.2704,149.421,44.0385,32.9067,16.4935,51.9783,14.9449,66.2598,187.617,58.2232,9.06347,0.220478,0.230595
-6283.15,0.868437,0.0223233,6,0,47.5982,17.5414,125.922,39.6667,29.7446,15.4221,47.0382,13.6968,54.869,160.922,55.5233,7.45521,0.207414,0.21886
-6280.49,0.985189,0.0223233,6,0,49.6787,27.6445,132.075,43.8585,37.95,14.4102,49.3925,13.502,61.9764,175.75,56.2974,7.52456,0.210822,0.212195
-6283.11,0.723391,0.0223233,6,0,51.17,18.5596,130.039,42.1398,32.8817,16.5569,48.251,15.1174,57.8485,167.057,58.4861,8.72204,0.203529,0.223732
-6279.19,0.999999,0.0223233,5,0,51.4762,20.1902,132.843,40.7942,32.7222,16.3665,47.095,15.1962,60.8458,170.734,54.8698,7.52309,0.208445,0.22108
-6281.97,0.997724,0.0223233,6,0,46.9951,24.221,136.01,42.9632,36.897,14.2007,49.3399,15.6493,61.7796,178.966,58.8564,8.05556,0.20108,0.203583
-6280.88,0.990975,0.0223233,6,0,49.1267,23.803,137.359,44.6296,33.5665,18.0697,48.4009,15.6032,61.868,179.01,56.6352,8.19985,0.209287,0.2068
-6280.69,0.987749,0.0223233,6,0,47.18,22.6866,131.44,41.7342,33.9948,15.281,48.1403,14.0891,60.9076,169.806,62.9391,7.59138,0.208796,0.206533
-6284.73,0.921666,0.0223233,6,0,51.8021,27.3793,126.703,42.5292,30.8452,15.7288,49.3404,13.9151,60.9892,172.346,48.176,8.54775,0.203433,0.198035
-6284.57,0.997155,0.0223233,6,0,49.1039,23.1556,134.355,43.269,36.9484,15.8771,51.2211,16.5622,60.1537,182.47,60.2438,7.14157,0.200999,0.201396
-6287.75,0.961704,0.0223233,7,0,44.8001,24.925,115.221,39.0798,33.5701,14.9038,42.7285,11.1054,56.0643,148.266,51.5773,6.33927,0.219075,0.215245
-6287.26,0.998243,0.0223233,6,0,43.5773,23.7441,122.917,41.1484,32.8254,16.1922,42.9575,11.4837,51.8806,157.054,56.6297,7.03455,0.220004,0.218463
-6283.91,0.798325,0.0223233,6,0,43.8607,26.7,122.165,35.6458,32.6568,14.5171,44.3345,12.5468,58.2096,156.732,52.1987,7.54751,0.216588,0.221204
-6284.95,0.91722,0.0223233,5,0,41.8256,29.123,130.316,39.575,31.795,14.2671,44.0185,13.0845,56.1034,158.618,50.9174,8.24848,0.211758,0.227942
-6282.34,0.995333,0.0223233,6,0,54.1615,20.5995,141.029,43.2842,33.0404,16.6175,47.8295,15.1564,60.9869,179.897,58.6367,7.1695,0.206252,0.212564
-6287.05,0.968401,0.0223233,5,0,54.2618,21.3602,127.015,48.6752,36.0625,17.0542,50.8963,14.556,62.5545,170.901,56.444,8.20417,0.207222,0.205551
-6288.62,1,0.0223233,6,0,47.7629,18.5648,133.253,39.4853,36.281,16.7919,51.2208,15.4708,65.8775,174.067,59.6642,8.40541,0.213194,0.238568
-6285.85,0.997664,0.0223233,6,0,46.7544,19.7326,141.887,43.3476,35.9307,16.4405,45.6178,14.8345,59.1007,172.259,63.7038,7.55273,0.214049,0.229997
-6285.96,0.983614,0.0223233,6,0,47.8868,31.5297,146.746,44.4232,34.764,15.1065,48.334,13.8282,60.0689,177.651,52.8665,7.55809,0.205362,0.20813
-6286.5,0.558997,0.0223233,5,0,51.9282,25.706,130.345,43.8425,37.6378,17.2906,49.856,14.8581,64.0427,167.61,55.366,9.07271,0.208481,0.202607
-6288.46,0.871128,0.0223233,6,0,49.6488,26.6039,139.921,40.3614,37.0753,15.467,47.8087,13.667,58.6508,183.812,58.262,7.66774,0.21014,0.190183
-6285.39,0.994866,0.0223233,6,0,47.3971,31.1981,131.506,44.6878,34.3173,17.1717,50.314,13.4027,66.4143,171.944,59.3216,8.12592,0.208839,0.204953
-6285.71,0.993279,0.0223233,6,0,56.6887,19.557,133.489,42.8135,35.9619,17.0269,51.7095,16.3524,63.0944,170.352,54.6513,7.51694,0.209622,0.217458
-6284.42,0.999764,0.0223233,6,0,54.3749,18.9784,146.542,41.7928,34.7706,16.4678,49.3301,15.4931,64.7468,182.953,53.3514,8.46989,0.213633,0.220535
-6289.51,0.998111,0.0223233,6,0,49.0317,38.4769,143.238,42.3515,34.1931,16.8077,46.8994,15.0058,60.9535,168.556,60.431,8.33332,0.217011,0.240085
-6284.42,0.923041,0.0223233,5,0,51.28,30.7674,134.139,44.8791,37.3305,15.8803,49.9049,14.6605,62.5195,175.043,62.7553,8.65045,0.218625,0.239457
-6284.12,0.871076,0.0223233,6,0,49.3573,18.1996,129.676,40.394,32.0208,16.2363,43.3749,14.4314,58.9554,160.831,52.0976,6.76039,0.209293,0.206694
-6280.6,0.977012,0.0223233,7,0,48.9948,32.3662,128.988,41.1414,32.5894,15.5408,47.9055,13.4977,57.8279,167.824,58.3594,8.23549,0.206553,0.215221
-6280.77,0.907417,0.0223233,6,0,48.859,32.2363,127.621,41.7705,31.9359,15.1745,45.4467,13.8798,56.5669,161.461,56.0201,7.03433,0.205789,0.215541
-6283.51,0.959205,0.0223233,6,0,47.008,25.9384,121.758,41.2047,29.6731,16.3823,47.5272,13.1729,56.6091,164.45,55.3085,6.95817,0.21391,0.204866
-6283.72,0.927468,0.0223233,6,0,52.1241,30.7809,136.028,42.2421,30.6434,15.4409,45.2935,13.6253,61.4207,169.539,57.5456,8.89656,0.211845,0.210394
-6280.82,0.997785,0.0223233,6,0,51.587,28.758,133.322,44.0476,37.4309,15.3094,50.9011,13.392,61.2264,176.257,53.0626,8.11623,0.206153,0.21426
-6282.28,0.999428,0.0223233,6,0,48.8895,25.1073,132.122,41.8397,31.5879,16.4055,50.7729,15.2702,61.8413,171.477,60.5861,7.62213,0.215741,0.211767
-6284.05,0.849057,0.0223233,6,0,50.2729,30.8779,134.624,45.8792,37.1752,15.0615,48.2172,12.8623,61.7942,167.845,53.0061,8.76652,0.219988,0.222945
-6282.43,0.848959,0.0223233,6,0,50.4589,20.5921,134.587,43.3469,33.6537,17.0904,47.4425,17.4532,61.062,174.507,60.1712,8.22871,0.208273,0.220559
-6284.12,0.999961,0.0223233,6,0,42.4657,24.7961,136.282,41.3612,35.5236,17.269,49.2594,16.746,60.9759,171.653,59.0326,8.11352,0.213983,0.21581
-6280.51,0.844125,0.0223233,6,0,49.5981,28.4422,135.252,42.1826,35.7761,17.2527,47.4402,15.5505,61.9752,173.263,57.9919,6.79009,0.2145,0.214608
-6281.25,0.997805,0.0223233,6,0,47.0924,21.291,138.466,44.4605,34.5286,15.0538,49.0632,13.8753,59.6475,171.912,56.5766,6.97131,0.214145,0.228089
-6281.13,0.962102,0.0223233,6,0,46.9884,23.3007,128.261,41.8827,32.8222,16.0752,45.4322,15.1911,60.7983,161.897,59.5645,6.99836,0.214432,0.227018
-6285.66,0.993707,0.0223233,6,0,51.1837,20.2658,127.376,40.3631,32.3393,13.3702,44.9351,15.232,53.5031,155.217,52.7497,8.21059,0.212043,0.230797
-6286.71,0.96583,0.0223233,6,0,43.9021,25.3366,135.361,39.9677,32.486,17.9063,48.4067,13.037,57.8742,173.877,55.5076,8.91068,0.217386,0.225218
-6287,0.999915,0.0223233,6,0,51.2672,19.8118,122.865,44.4671,34.7654,17.1733,45.6478,13.5109,60.2269,161.71,48.2713,8.47652,0.213693,0.232169
-6284.73,0.968467,0.0223233,6,0,48.6636,24.6667,137.904,39.9919,32.6342,14.7601,48.5044,13.1265,58.9137,172.761,64.6102,8.75964,0.209841,0.224623
-6283.11,0.750099,0.0223233,6,0,49.4041,22.8567,127.891,44.8627,39.2916,15.0031,48.8837,15.2109,63.7574,171.206,54.1729,7.42872,0.208591,0.221188
-6282.12,0.999643,0.0223233,5,0,49.9042,23.1946,130.643,45.1899,39.5844,15.0553,48.0114,15.1421,63.4832,169.9,54.3566,7.40491,0.208454,0.221332
-6281.97,0.996073,0.0223233,6,0,51.8122,25.2779,131.272,40.9999,31.3324,16.6726,46.5608,15.828,63.5104,171.135,58.195,7.7133,0.215944,0.209979
-6286.2,0.927942,0.0223233,6,0,45.8536,21.3843,136.011,45.2563,34.5445,15.8105,46.9627,16.9794,57.6011,172.623,50.2598,8.65182,0.218151,0.214079
-6281.81,0.924705,0.0223233,6,0,49.1688,25.7971,132.285,42.008,34.7146,14.9117,50.9394,16.4437,62.2515,172.548,57.0705,7.39739,0.214475,0.215803
-6282.31,0.869279,0.0223233,6,0,50.2373,24.7753,133.968,43.744,34.1504,17.1918,52.3627,14.4813,61.9838,173.033,58.5471,7.95646,0.207094,0.204945
-6281.58,0.96889,0.0223233,6,0,50.1379,32.134,134.369,42.9824,35.6801,15.1303,48.6496,13.9141,62.5848,167.818,57.6799,7.2864,0.217064,0.215234
-6280.36,0.999761,0.0223233,6,0,49.5375,25.3319,140.121,43.1225,35.9285,16.8112,51.4425,14.0314,64.7469,178.542,58.0579,8.37864,0.200587,0.219585
-6285.64,0.998132,0.0223233,6,0,55.6534,28.5488,145.099,45.3159,38.2799,14.6119,51.645,13.87,66.3385,190.574,62.8711,8.01445,0.202263,0.226523
-6282.49,0.99811,0.0223233,6,0,53.9826,30.0918,137.494,45.8869,36.0628,16.864,50.0742,14.4639,63.4843,181.915,51.9966,7.7509,0.204668,0.223226
-6281,0.999886,0.0223233,6,0,50.935,26.553,124.032,39.0986,32.7093,14.7095,44.4468,14.3175,58.5796,160.435,58.7939,7.32161,0.216336,0.218292
-6284.29,0.982256,0.0223233,6,0,50.2396,25.6875,136.079,48.3437,31.8966,16.8467,49.7718,14.5808,65.5538,174.853,52.4297,7.71465,0.213976,0.230507
-6281.33,0.970889,0.0223233,6,0,50.0572,21.498,139.704,41.77,35.4912,15.5962,48.7366,16.0655,59.9654,171.665,55.3863,7.67304,0.215424,0.235842
-6285.01,0.96938,0.0223233,5,0,50.8395,23.0109,145.028,42.045,36.5028,16.0762,46.1429,15.9132,60.6312,173.409,55.3152,7.67753,0.214622,0.238765
-6289.94,0.983719,0.0223233,7,0,54.4259,28.4483,144.292,44.047,37.0918,17.0786,56.5444,14.1879,61.5442,188.083,63.124,8.64378,0.205555,0.20058
-6284.11,0.837779,0.0223233,5,0,54.5127,28.9939,141.828,43.2097,37.251,17.3661,52.6424,13.7514,62.8178,185.131,62.2044,9.23977,0.206659,0.201542
-6283.3,0.970253,0.0223233,6,0,52.932,23.3204,137.085,43.99,34.5565,15.1945,50.7268,14.962,61.5631,173.637,54.4953,8.73429,0.204211,0.236506
-6283.97,0.951986,0.0223233,6,0,45.3479,25.6236,130.16,37.2902,32.7588,15.2146,47.8779,16.1567,58.7302,169.288,57.2572,6.8449,0.215622,0.212443
-6283.88,0.994683,0.0223233,6,0,46.6385,23.3346,128.598,40.7263,32.3782,15.1505,45.3387,11.4015,56.0656,164.048,49.3767,8.51462,0.203562,0.209395
-6285.18,0.999926,0.0223233,6,0,48.9192,26.2592,114.665,35.9112,32.5287,14.747,44.1245,13.6624,55.6802,154.396,53.4071,6.43677,0.203539,0.213938
-6281.27,0.987376,0.0223233,6,0,53.3631,28.9401,135.114,44.8313,34.0495,14.154,46.3795,13.9362,59.3276,170.186,55.296,8.28585,0.212395,0.211889
-6288.64,0.950588,0.0223233,6,0,53.5806,34.5245,136.211,45.7536,33.7103,14.2267,51.6857,14.1907,63.027,178.578,60.6688,8.9162,0.2231,0.213597
-6287.53,0.917003,0.0223233,6,0,52.0826,21.9293,136.937,37.9484,35.3446,17.0023,43.7106,13.8021,56.8148,166.091,52.4003,8.99962,0.216729,0.227077
-6280.79,0.940468,0.0223233,5,0,50.7782,21.7955,133.627,39.4569,33.1993,15.6241,46.0581,13.2887,61.9827,169.143,53.124,7.51165,0.218665,0.223709
-6279.55,0.926706,0.0223233,6,0,48.981,22.1987,136.007,41.1812,31.672,16.2333,45.9359,14.1992,59.2617,169.879,56.5252,8.34993,0.213813,0.22109
-6280.19,0.987295,0.0223233,6,0,47.4959,27.3167,139.608,44.3762,37.4618,17.2633,48.3347,15.6745,63.3789,177.952,59.457,8.58787,0.211141,0.21993
-6279.75,0.995334,0.0223233,6,0,47.5098,25.9847,137.932,44.4672,38.6834,17.093,49.8555,14.8466,62.3017,174.528,57.9623,8.45979,0.20881,0.222742
-6280.79,0.995796,0.0223233,6,0,54.4227,30.1924,132.813,41.5818,31.2123,15.0242,46.9823,14.9223,61.7328,168.152,56.7519,7.59537,0.211369,0.221196
-6282.97,0.900057,0.0223233,6,0,51.5847,34.7988,132.111,44.9369,32.0119,15.4841,47.2749,15.3128,61.2886,168.736,54.9952,7.62867,0.211314,0.230547
-6277.54,0.999569,0.0223233,6,0,50.0899,24.9059,136.554,43.168,34.7697,15.7893,49.4923,15.3817,61.2551,174.095,57.7165,7.72738,0.206194,0.218003
