# stan_version_major = 2
# stan_version_minor = 1
# stan_version_patch = 0
# model = calibration_bigC_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 250
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ../r/dump/cal_data_12taxa_lower_comp_v0.1.dump
# init = 2 (Default)
# random
#   seed = 42
# output
#   file = ../output/12taxa_lower_comp_v0.1_bigC_c1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,psi,gamma
-6235.29,0.864359,0.456942,2,0,54.0951,20.2907,95.8839,46.7082,17.0346,13.8691,45.1964,11.4367,52.7821,111.551,41.7463,5.24152,0.20188,0.202034
-6236.44,0.840713,0.456942,2,0,56.059,20.2874,93.05,49.1195,20.1859,12.931,45.7303,12.1085,53.3235,109.928,39.511,4.60351,0.198155,0.204511
-6242.34,0.816069,0.456942,2,0,51.2785,16.0404,89.735,45.9263,16.5084,15.0092,39.5016,9.97799,46.3196,103.779,48.5975,4.56172,0.222585,0.209903
-6238.26,0.958787,0.456942,2,0,61.2465,18.1703,86.7667,49.525,17.573,13.4937,41.6964,11.9563,46.8875,103.711,37.4705,5.17781,0.198213,0.204512
-6237.06,0.989438,0.456942,2,0,59.7872,19.7403,85.7845,47.726,17.5581,13.6562,41.2461,12.1052,46.8493,101.664,36.4785,4.46398,0.199667,0.199696
-6236.88,0.997777,0.456942,2,0,58.1487,19.1142,84.7236,47.4431,17.4452,13.8021,41.5496,12.1515,47.8798,103.398,36.0519,4.37291,0.200241,0.201636
-6234.79,0.935542,0.456942,2,0,52.6728,17.1128,94.1578,46.9699,18.7511,14.3715,43.1211,11.5815,47.3557,113.283,47.1915,4.40325,0.210577,0.19939
-6239.41,0.939982,0.456942,2,0,59.9497,21.6356,91.8074,50.2701,20.3914,13.2025,43.2273,11.4466,50.9049,103.917,40.7655,5.56144,0.200342,0.215688
-6233.58,1,0.456942,2,0,56.6491,21.2485,90.5095,46.7057,20.331,14.5669,43.7892,12.3784,48.6865,106.811,41.6208,4.42659,0.198274,0.207906
-6233.94,0.868505,0.456942,2,0,55.2849,14.5816,92.883,48.7077,17.5261,14.7608,44.4902,10.7326,49.596,109.687,42.6812,4.57552,0.213816,0.194182
-6239.32,0.878673,0.456942,2,0,57.083,9.40212,96.7429,52.1668,20.2186,14.3254,44.1596,10.636,52.0684,114.394,43.3365,4.96769,0.199069,0.207617
-6236.03,0.98131,0.456942,2,0,58.2472,13.5322,98.8035,47.1417,22.3132,13.664,45.4633,11.6137,49.5935,114.916,47.0406,4.85344,0.211392,0.203467
-6235.44,0.869401,0.456942,2,0,56.0299,14.2607,99.2615,46.1068,21.7542,14.6939,45.876,12.5714,50.8341,116.069,48.1313,4.27336,0.208576,0.200887
-6238.39,0.777089,0.456942,2,0,64.3388,21.325,96.3095,55.4087,21.1034,14.5286,43.1174,11.615,50.3539,114.294,40.4512,5.03019,0.207629,0.187475
-6237.97,0.956669,0.456942,2,0,61.023,13.9834,100.443,49.7678,18.3856,14.9966,47.0917,9.52633,49.6006,116.375,48.2175,4.74214,0.20106,0.193861
-6236.69,1,0.456942,1,0,59.913,13.5864,100.33,50.2036,18.25,14.8934,47.8284,9.7455,50.5689,116.971,47.0377,4.60323,0.201128,0.199318
-6235.47,0.928965,0.456942,2,0,57.8384,17.3911,96.2925,55.6479,18.532,14.4013,44.0114,12.8015,54.3546,114.805,41.6401,4.69725,0.207157,0.206476
-6235.47,0.722634,0.456942,2,0,57.8384,17.3911,96.2925,55.6479,18.532,14.4013,44.0114,12.8015,54.3546,114.805,41.6401,4.69725,0.207157,0.206476
-6234.78,0.94939,0.456942,2,0,60.3782,14.0335,96.707,49.5813,18.4786,14.8038,46.8531,13.4859,52.7825,115.35,43.6918,5.21206,0.212003,0.212969
-6233.72,0.921178,0.456942,2,0,58.7779,17.7494,98.0202,51.0893,21.5441,14.1852,43.9351,10.5222,49.7531,113.33,45.0004,3.90511,0.200906,0.200906
-6238.13,0.736434,0.456942,2,0,53.1819,14.4898,94.2292,52.6156,20.7644,13.0857,45.8444,11.643,54.1995,117.243,40.1978,4.47785,0.20223,0.188911
-6239.61,0.809443,0.456942,2,0,65.5204,20.1159,96.7842,51.6831,17.387,15.7967,42.1565,11.4084,46.5164,105.922,43.2128,4.81538,0.214203,0.208024
-6235.95,0.950174,0.456942,2,0,58.2825,14.4175,91.1518,47.6,19.757,13.7184,44.4512,9.72608,51.3151,114.527,41.7859,4.28635,0.205785,0.190375
-6239.25,0.845226,0.456942,2,0,53.5649,18.8479,97.029,47.2073,21.602,14.6301,43.316,11.2857,47.9247,108.178,40.4884,5.56901,0.19641,0.182767
-6235.83,1,0.456942,2,0,60.6655,15.6674,95.1511,47.2594,18.9924,15.7318,45.5713,11.3381,49.5968,117.363,43.86,3.61333,0.206484,0.198267
-6235.87,0.994599,0.456942,2,0,54.9304,19.6494,97.769,50.2798,20.0902,15.4861,45.2168,11.6502,52.9571,113.579,45.3053,4.36203,0.197438,0.174718
-6235.15,1,0.456942,2,0,61.8076,16.3991,99.9456,50.388,19.9125,14.3511,48.4739,11.8496,54.1885,125.458,45.0284,5.31879,0.200163,0.186691
-6234.75,0.945092,0.456942,2,0,59.0021,16.4788,101.414,52.2212,21.6806,15.0426,44.3356,12.4665,52.7379,111.644,44.6837,4.00339,0.211856,0.222437
-6234.26,0.951972,0.456942,2,0,60.9743,17.279,93.0199,49.3871,20.2966,16.024,46.1843,13.334,53.51,115.686,43.788,5.07385,0.208273,0.205007
-6234.53,0.945398,0.456942,2,0,60.6035,16.3945,100.749,50.7187,19.5962,15.059,47.435,14.0544,51.9908,115.752,42.5017,4.94556,0.198672,0.213066
-6233.58,0.949369,0.456942,2,0,57.6739,19.1794,95.8786,51.3195,18.2561,15.8708,45.4417,13.5653,53.0593,115.507,47.3496,4.6676,0.208618,0.196002
-6236.06,0.730977,0.456942,2,0,62.1999,18.3904,100.757,50.2505,22.4937,13.8082,45.751,10.1049,51.4815,117.495,41.4885,4.7091,0.197482,0.189786
-6237.93,0.831065,0.456942,2,0,55.6644,14.9405,95.8141,51.5036,17.4703,16.3205,45.7005,13.2539,52.1921,109.785,47.5862,3.96211,0.2126,0.215908
-6234.88,0.999562,0.456942,2,0,60.341,16.517,99.8518,52.5039,18.883,14.4231,45.0158,12.9167,50.0756,118.052,44.6177,4.67885,0.21825,0.214264
-6237.88,0.832874,0.456942,2,0,62.5567,14.7531,104.709,51.9303,20.8546,15.571,49.8877,11.411,55.8893,119.845,45.4147,3.9759,0.193867,0.186813
-6234.64,1,0.456942,2,0,57.9653,20.8276,94.14,53.3472,18.9023,14.6422,43.5437,10.9286,50.2788,114.292,42.1794,4.99934,0.212238,0.213135
-6233.1,0.911426,0.456942,1,0,59.3793,17.5871,92.7568,51.3098,19.0735,14.2531,44.6453,11.0015,51.7428,115.893,43.7668,4.78431,0.209168,0.209657
-6240.63,0.858007,0.456942,1,0,53.967,19.9811,96.0353,54.863,18.0079,14.3284,43.988,13.5625,46.85,106.217,47.7947,4.77321,0.205965,0.211135
-6240.22,1,0.456942,2,0,67.1701,15.8417,100.44,46.9446,22.2017,15.9016,49.5596,10.6848,55.6225,118.043,42.1857,4.60882,0.204688,0.193422
-6237.13,0.997174,0.456942,2,0,55.9514,20.1398,106.861,57.5022,20.154,15.3082,46.7486,11.9635,53.3303,118.431,50.5639,4.91037,0.206476,0.209877
-6237.94,0.979062,0.456942,2,0,66.3636,16.9833,98.3436,47.7645,20.9845,15.56,49.2457,13.2875,55.0678,118.092,40.4746,4.67453,0.202126,0.194185
-6236.73,1,0.456942,1,0,63.866,17.428,100.257,47.6238,20.632,15.4335,49.1661,13.0808,55.5739,119.791,40.4162,4.80149,0.200189,0.191766
-6236.16,0.933558,0.456942,2,0,60.716,18.2961,105.131,56.7926,18.8778,15.2784,46.1672,11.8158,53.8986,124.195,44.9107,4.64662,0.212779,0.193047
-6234.59,1,0.456942,2,0,61.9454,18.1792,101.313,56.5987,19.4163,14.2256,47.0649,10.8793,52.7387,116.481,46.5122,4.13054,0.206941,0.203304
-6234.65,0.907054,0.456942,2,0,58.0193,18.6142,98.0486,46.2681,20.7216,14.7757,45.2197,11.2049,49.9035,114.235,45.4629,5.43719,0.200539,0.213777
-6234.56,0.842055,0.456942,2,0,55.2718,17.1741,94.6142,46.0424,19.8999,15.3469,45.8604,11.4442,50.7652,113.356,46.0857,5.53087,0.205207,0.208297
-6233.46,0.83847,0.456942,1,0,57.0283,17.4787,101.464,51.9195,20.1094,14.6154,44.6382,12.0117,50.8943,115.79,42.7673,4.50526,0.197531,0.186657
-6235.13,0.921612,0.456942,2,0,66.542,21.185,96.5797,48.5039,19.3716,15.6471,47.5881,13.3072,51.8631,116.632,43.3163,4.83228,0.208324,0.204892
-6236.05,0.945115,0.456942,2,0,54.3683,17.1986,99.6718,56.2197,20.5306,14.0643,44.9586,10.6936,52.2045,114.393,44.7386,4.17449,0.201531,0.193345
-6234.35,1,0.456942,2,0,61.6,21.8858,104.525,52.3652,20.8216,14.8425,48.9092,12.3438,53.1498,119.973,42.9346,4.85053,0.201864,0.216516
-6236.02,0.948633,0.456942,2,0,59.5864,25.9887,105.348,50.0844,21.2279,16.5533,49.0293,11.5445,54.2882,122.237,44.272,5.00688,0.199831,0.194596
-6234.41,0.988713,0.456942,2,0,62.6308,13.4985,97.603,54.3648,19.8028,13.805,46.2113,12.0754,53.2094,116.625,46.6632,4.84597,0.200596,0.195247
-6238.15,0.70059,0.456942,2,0,54.45,20.1014,104.879,50.9131,19.6611,16.1919,48.7313,14.0108,51.6658,120.121,43.6974,5.19441,0.196281,0.204
-6236.55,0.962062,0.456942,2,0,64.447,18.0589,94.9624,52.3802,20.5039,14.3258,44.1555,11.5903,53.2608,113.243,45.6088,4.76255,0.210417,0.183577
-6237.21,0.998075,0.456942,2,0,52.1073,18.8331,93.9438,47.358,18.6957,14.0894,44.7368,9.88299,47.686,110.09,39.6949,4.61758,0.196999,0.211157
-6239.46,0.911811,0.456942,2,0,63.745,18.7222,93.9371,51.7646,19.1177,15.0944,42.9631,9.73058,51.6562,110.387,43.6354,4.11779,0.207285,0.177787
-6236.92,0.988689,0.456942,2,0,50.5627,17.0069,97.7406,52.0839,19.0322,14.7032,45.59,12.6268,48.6852,116.306,40.411,4.55322,0.20111,0.207526
-6236.2,0.82479,0.456942,2,0,52.5645,16.0101,96.7812,52.491,20.4831,14.4332,46.5882,12.2982,48.6259,110.309,39.8775,4.63804,0.199284,0.199598
-6239.31,0.953514,0.456942,2,0,62.3838,20.9953,95.3421,46.3954,21.4552,14.8638,45.009,12.6469,52.9917,119.228,49.2959,5.80147,0.200442,0.189971
-6235.65,0.973783,0.456942,2,0,60.7568,20.3826,103.606,49.6346,17.7488,13.344,45.0796,11.8937,54.3825,114.844,45.8553,4.58117,0.2048,0.200467
-6235.18,0.975568,0.456942,2,0,59.6277,18.0962,97.6187,54.5253,18.8127,14.8234,47.5999,12.1742,49.3275,118.381,46.8499,5.35129,0.20018,0.195663
-6239.38,0.725045,0.456942,2,0,59.8122,17.1198,100.149,51.4771,24.0445,15.8836,43.7481,13.6812,53.5623,116.956,40.8152,4.82579,0.218141,0.196451
-6238.14,0.992864,0.456942,2,0,60.9307,15.4646,97.5146,52.1594,17.7345,13.5762,47.517,12.6972,50.8006,115.421,46.6104,4.46706,0.197627,0.222583
-6234.55,0.989354,0.456942,2,0,55.5129,15.9904,101.953,52.922,17.5311,15.5071,47.1279,11.445,51.9483,114.756,42.8857,5.16223,0.201901,0.197758
-6236.02,0.929972,0.456942,2,0,56.7086,18.7096,94.9308,51.6007,20.1744,14.38,46.7313,12.5745,54.4137,116.329,45.2094,4.43813,0.200631,0.221989
-6234.24,0.997609,0.456942,2,0,63.8277,17.0116,100.328,52.0526,18.6969,14.5104,44.5406,11.9576,49.0605,115.334,43.0117,4.75156,0.210437,0.192251
-6234.93,0.960975,0.456942,2,0,54.5965,15.1947,92.5576,47.0517,19.9213,15.1224,45.0733,11.3511,53.191,110.19,43.5559,4.5267,0.196401,0.203333
-6235.79,0.858938,0.456942,2,0,55.7281,15.2657,98.1648,49.7713,19.4412,14.0034,46.2994,11.14,48.5977,111.813,39.9943,5.2752,0.211095,0.208717
-6237.26,0.985163,0.456942,2,0,57.1643,21.3935,90.6676,48.296,18.1027,14.6477,41.5883,10.716,51.2616,108.671,45.0668,4.09879,0.19575,0.180954
-6237.44,0.955548,0.456942,2,0,54.3532,15.1153,90.417,45.746,17.4193,13.549,43.6203,11.0347,44.6792,107.481,38.1537,4.80465,0.208491,0.205292
-6238.08,0.994526,0.456942,2,0,61.7065,16.1198,91.1216,47.5753,15.1068,13.8936,40.7026,11.3682,46.7872,103.021,42.6681,3.89527,0.20862,0.195311
-6240.85,0.915996,0.456942,2,0,57.8034,18.1821,94.008,49.9623,14.6517,16.3485,45.4616,13.1081,48.0346,114.111,48.2302,4.27835,0.206945,0.202458
-6241.43,0.921503,0.456942,2,0,57.5437,16.8282,91.0187,50.0441,14.7967,16.8561,46.1347,13.5144,50.8163,113.124,45.9091,4.32645,0.2092,0.205662
-6237.92,0.965029,0.456942,2,0,63.7878,14.5418,103.069,50.0292,18.6136,14.4943,43.8787,12.8736,48.561,110.284,45.9606,4.23522,0.216987,0.211612
-6235.31,0.975124,0.456942,2,0,57.1307,20.551,95.5607,50.4391,22.721,15.6151,46.6854,11.0658,54.7285,113.614,41.3317,4.39985,0.203054,0.203521
-6233.03,1,0.456942,2,0,58.8539,18.2322,96.3903,51.3861,21.0462,15.9047,44.9024,11.9073,54.0015,113.919,46.4874,4.29155,0.203335,0.212333
-6237.2,0.858237,0.456942,2,0,60.7469,22.8404,99.4741,51.2816,18.5115,13.4818,47.2564,9.58217,51.3195,116.597,40.9106,4.87352,0.204125,0.198134
-6240.75,0.779531,0.456942,2,0,55.0925,15.2822,93.5208,52.1507,19.0622,16.0733,43.9156,11.4565,54.8548,115.783,46.0909,3.67965,0.199949,0.178725
-6240.86,0.934508,0.456942,2,0,62.0999,22.8889,99.1397,49.6412,18.7552,13.4723,47.161,12.4567,46.8762,116.264,44.9421,3.75657,0.203906,0.187246
-6235.09,0.966895,0.456942,2,0,57.9947,13.8535,101.31,51.374,19.8931,14.4561,44.0037,10.2672,52.5876,112.994,44.0407,4.72639,0.202028,0.210359
-6238.37,0.957181,0.456942,2,0,58.6729,19.5249,99.709,47.8644,20.2711,16.0447,49.8343,10.1851,52.8225,123.07,43.6015,4.91664,0.19956,0.182027
-6233.68,0.989595,0.456942,2,0,59.757,17.824,97.1585,53.0059,20.1602,14.0256,44.2609,12.2541,50.4444,108.591,45.8116,4.43978,0.213538,0.217779
-6237.82,0.882011,0.456942,2,0,49.7165,15.8102,89.4538,52.181,18.4764,15.7451,43.4396,11.462,48.0479,109.782,43.7884,3.77489,0.208266,0.200931
-6240.26,0.990782,0.456942,2,0,57.851,20.5318,92.2601,45.6093,20.4478,14.0803,40.3147,9.38222,45.1786,102.774,40.1116,5.43934,0.203359,0.196804
-6238.96,0.893304,0.456942,2,0,58.6128,23.6137,90.3821,44.4404,20.0035,14.0772,42.0359,9.62584,46.8998,104.06,38.6519,5.27936,0.203006,0.204998
-6234.19,0.858962,0.456942,2,0,55.4676,15.0222,93.2447,48.8269,18.6637,15.0348,44.7143,11.801,53.6557,114.405,44.165,5.16246,0.211034,0.196666
-6235.16,0.959703,0.456942,2,0,54.1687,16.4459,96.0005,51.207,20.5032,16.6104,43.3405,10.8613,52.2407,115.912,43.19,4.77745,0.207133,0.192136
-6239.13,0.849842,0.456942,2,0,60.8191,17.4472,100.168,47.3803,20.7963,14.3499,48.8195,10.2017,52.4639,114.507,41.2667,5.26634,0.212927,0.210064
-6238.46,0.973779,0.456942,2,0,58.5787,14.7896,90.0555,51.5255,20.3992,12.6282,40.5181,11.5686,49.9987,109.809,43.571,4.29162,0.199966,0.196329
-6239.14,0.994638,0.456942,2,0,57.8025,13.3175,89.3867,50.4894,19.7373,12.9564,40.5375,11.9719,50.4793,108.487,45.3162,4.30237,0.197459,0.200077
-6238.37,0.968727,0.456942,2,0,62.4934,20.455,93.8647,45.0049,19.2434,13.4752,43.8986,11.2691,45.2838,108.825,40.0528,4.25587,0.205737,0.185733
-6238.94,0.934416,0.456942,2,0,50.668,21.5396,88.0461,47.097,18.49,15.8392,40.9024,10.1775,48.1538,104.232,43.5838,5.10755,0.199357,0.206856
-6238.37,0.911301,0.456942,2,0,59.9241,10.971,91.1202,45.682,17.7095,13.6307,42.0611,12.5104,46.8545,103.811,41.2304,4.28496,0.217528,0.205958
-6237.04,0.584243,0.456942,1,0,58.6425,12.0588,91.641,46.6606,17.3057,14.2593,39.7384,11.7784,48.0115,107.602,40.6992,4.47224,0.215294,0.21271
-6234.61,1,0.456942,2,0,53.6501,20.9518,89.4203,48.409,20.7591,13.4333,43.9324,11.9883,47.6454,105.148,41.561,4.70262,0.199855,0.199965
-6234.5,0.81167,0.456942,2,0,62.7558,13.0089,97.2984,49.3187,18.6017,14.7497,42.4303,11.0136,49.037,110.563,43.2242,4.33997,0.21273,0.204621
-6234.55,0.960702,0.456942,2,0,61.7349,15.9834,97.1092,49.1046,21.9429,15.4365,42.4439,11.629,50.8151,109.18,42.7581,4.01874,0.211645,0.204047
-6236.84,0.866223,0.456942,2,0,57.9587,20.5615,100.178,49.6415,22.6412,15.6579,43.4765,10.2879,49.5484,113.353,39.371,4.93661,0.212437,0.20521
-6233.1,0.959316,0.456942,1,0,58.9682,18.5136,95.0235,49.8112,20.4105,15.6573,42.5147,12.2871,49.3149,113.566,42.3019,4.67777,0.215571,0.209241
-6233.39,0.854026,0.456942,2,0,57.6017,16.7039,96.8204,50.0297,19.1756,14.4485,43.2517,11.7904,53.0018,116.668,43.5055,4.55695,0.198837,0.201024
-6234.43,0.903983,0.456942,1,0,63.4919,24.7254,94.6321,48.9486,18.7063,14.2787,44.9719,11.7619,51.7084,111.029,43.614,4.65285,0.206496,0.190995
-6241.79,0.613929,0.456942,1,0,60.6136,24.4825,92.2078,50.3671,19.6329,13.1724,44.437,15.288,51.9682,117.46,45.3228,4.19469,0.207956,0.196662
-6234.54,1,0.456942,2,0,59.9061,14.2345,101.346,50.089,17.7185,13.8589,45.5926,11.8384,50.4799,112.111,46.77,4.51824,0.202125,0.198559
-6233.97,0.98266,0.456942,2,0,57.3935,15.4011,98.6841,55.5433,19.2354,13.8728,46.9322,11.3598,53.7355,117.687,43.4738,4.68498,0.202282,0.190637
-6233.53,0.719157,0.456942,2,0,55.352,16.0565,98.3302,53.1382,19.1141,15.0189,47.7879,11.4062,52.0643,118.354,43.6078,4.7607,0.195206,0.190207
-6233.53,0.881828,0.456942,2,0,55.352,16.0565,98.3302,53.1382,19.1141,15.0189,47.7879,11.4062,52.0643,118.354,43.6078,4.7607,0.195206,0.190207
-6236.64,0.759898,0.456942,2,0,61.3939,26.0634,102.945,54.4413,18.9307,15.9735,47.9585,14.4381,55.1026,123.885,47.1048,4.61843,0.203381,0.194962
-6237.43,0.938089,0.456942,2,0,60.1387,25.9995,104.236,54.4404,20.1132,15.5858,47.215,14.9176,53.2566,120.499,47.3652,4.37537,0.204155,0.195051
-6237.12,0.909127,0.456942,2,0,64.638,16.6107,101.395,48.6268,21.5779,15.7511,46.0427,11.4065,52.7794,116.001,44.8194,5.38132,0.221765,0.223333
-6238.54,0.831469,0.456942,2,0,56.6333,10.3717,98.0407,50.8721,18.475,14.7729,45.2801,9.78037,52.0489,115.091,41.442,4.90705,0.207319,0.209639
-6239.94,0.976728,0.456942,2,0,56.551,9.70486,97.5579,49.1698,18.1021,14.8512,45.9257,10.1177,52.6275,115.772,41.2026,4.82148,0.211841,0.206027
-6237.94,1,0.456942,2,0,57.3355,10.8376,97.011,48.2256,18.9417,14.7526,45.976,10.3048,53.0448,115.942,40.8572,4.81601,0.209783,0.208355
-6235.4,0.996411,0.456942,2,0,59.3609,24.9631,92.7457,51.2927,20.854,14.7473,43.8316,13.3238,48.872,110.456,45.7881,4.47128,0.203566,0.198817
-6238.65,0.792056,0.456942,2,0,58.5297,11.4495,106.66,50.3016,18.0645,16.2298,46.6691,12.2255,54.9907,117.433,42.6744,4.86735,0.21144,0.208316
-6239.16,0.824133,0.456942,2,0,63.7679,19.0639,99.4545,56.5109,21.7185,14.7466,46.8535,11.0433,51.468,112.859,45.4124,4.59496,0.217533,0.23047
-6237.86,0.912522,0.456942,2,0,54.5559,15.6064,96.022,45.8823,17.1399,15.1171,45.7683,12.908,51.7454,111.876,42.7602,4.74831,0.196669,0.176783
-6236.84,0.841578,0.456942,1,0,55.8659,16.8006,93.7065,45.6083,18.3763,13.658,40.6533,12.7984,50.5813,112.475,45.7565,4.77984,0.202514,0.201366
-6232.7,0.993906,0.456942,2,0,53.8015,16.8477,95.7124,46.1034,17.9452,13.8009,42.6421,11.6082,48.2855,109.316,40.501,4.29462,0.20537,0.193845
-6233.77,0.826427,0.456942,2,0,53.2979,16.6394,94.6571,46.8995,18.7632,14.0649,42.6083,12.6386,46.6297,110.53,39.7777,4.3873,0.203744,0.19927
-6233.49,0.956215,0.456942,1,0,55.1855,14.3213,93.1804,45.0542,18.509,13.8007,42.5354,12.5495,46.909,109.146,40.9877,4.466,0.206522,0.200763
-6234.01,0.999003,0.456942,2,0,55.2385,19.1717,86.8433,48.7757,16.8445,14.5595,41.1213,10.3,48.1658,104.632,42.1322,4.57894,0.205591,0.197572
-6233.58,0.83249,0.456942,2,0,56.9096,15.7581,94.9095,43.9626,19.215,13.6568,43.4129,11.1772,48.4435,108.343,41.5094,4.21505,0.209275,0.197528
-6234.34,0.827948,0.456942,1,0,58.8426,16.0723,94.9629,44.8645,20.3768,13.3675,43.7358,11.8131,48.6291,112.497,45.2128,4.46134,0.211561,0.198496
-6234.34,0.791585,0.456942,2,0,58.8426,16.0723,94.9629,44.8645,20.3768,13.3675,43.7358,11.8131,48.6291,112.497,45.2128,4.46134,0.211561,0.198496
-6234.89,0.831889,0.456942,2,0,60.5642,15.5093,95.6215,44.453,20.8296,13.9634,43.0913,10.9067,48.4943,111.801,45.4578,4.06944,0.204495,0.20195
-6233.85,0.996475,0.456942,2,0,64.0044,14.7387,94.4244,47.0814,19.6054,13.9092,43.7092,11.2511,49.4033,110.977,41.4842,3.9589,0.204477,0.204381
-6235.12,0.985567,0.456942,2,0,63.0404,13.252,95.7926,46.5462,19.9821,13.877,43.9252,11.4092,49.9246,110.887,42.3116,3.84533,0.200678,0.203406
-6232.73,0.982853,0.456942,2,0,55.7287,17.1515,98.1209,55.0223,19.3649,15.8443,46.8381,12.6277,52.9662,116.493,44.1024,4.72491,0.20861,0.202115
-6235.62,0.749005,0.456942,2,0,57.5754,18.1717,97.4054,50.1284,19.4169,14.7323,44.9112,9.34765,49.9361,116.279,45.3464,4.68422,0.194594,0.191137
-6242.03,0.690256,0.456942,1,0,60.1078,22.8408,98.1811,48.971,19.9973,14.578,48.0155,9.2345,47.726,113.681,45.7487,5.18649,0.19809,0.18487
-6234.17,0.968407,0.456942,2,0,57.0633,17.7702,94.569,53.3935,19.9634,14.5146,42.5022,11.9014,49.3419,111.784,38.7417,4.45832,0.205039,0.20712
-6233.58,0.991803,0.456942,2,0,56.8963,15.9757,95.7905,52.9266,17.29,14.8371,45.6922,10.8853,50.6922,112.589,43.6901,4.58431,0.212701,0.200377
-6232.79,0.925185,0.456942,2,0,59.8556,17.8102,95.8111,48.7183,20.401,14.2465,42.808,11.9301,50.9503,112.837,41.9624,4.04464,0.202321,0.210293
-6235.5,0.784481,0.456942,1,0,59.2517,17.7273,94.5556,49.0568,19.8986,12.8333,42.4478,11.6835,52.463,111.646,42.448,3.77848,0.20781,0.204398
-6233.67,1,0.456942,2,0,57.7395,15.2557,95.7689,48.8594,18.7985,13.8005,42.2924,10.4688,49.7485,109.748,39.2497,4.32564,0.212174,0.203738
-6234.9,0.817777,0.456942,1,0,60.0287,18.6839,92.2176,49.3599,18.331,14.5144,45.6841,10.7062,47.1722,107.093,41.3901,4.31162,0.204726,0.193189
-6233.98,0.9311,0.456942,2,0,57.3583,19.6838,97.3712,51.7134,17.2205,15.5817,43.0541,12.4629,49.2538,113.623,42.0299,4.38264,0.207466,0.211154
-6235.11,0.929254,0.456942,2,0,55.8833,14.4837,92.2435,50.2796,21.8462,13.6156,44.8496,11.8452,50.9787,107.989,44.2377,4.6492,0.212471,0.205453
-6235.11,0.62918,0.456942,2,0,55.8833,14.4837,92.2435,50.2796,21.8462,13.6156,44.8496,11.8452,50.9787,107.989,44.2377,4.6492,0.212471,0.205453
-6238.48,0.894124,0.456942,2,0,49.8384,12.9287,94.6729,49.4678,18.7625,13.62,44.1157,11.065,51.6583,110.04,44.6443,5.45552,0.204885,0.215493
-6238.5,0.974065,0.456942,2,0,67.8499,20.7448,96.6133,48.9321,20.6123,16.5328,44.1416,11.5712,48.9674,112.835,40.5571,3.99942,0.208759,0.191793
-6238.61,0.977169,0.456942,2,0,59.2471,22.997,90.44,48.2045,17.4081,14.3854,44.5543,9.97128,50.4222,109.07,38.9881,4.16491,0.202656,0.21779
-6236.28,0.951534,0.456942,2,0,62.7737,21.3812,95.74,49.6028,18.6236,14.9882,43.3004,10.8927,49.2683,110.069,48.2448,4.28919,0.201638,0.185908
-6237.82,0.986095,0.456942,2,0,53.3364,14.3594,93.6542,49.0423,21.1799,14.5161,45.6592,11.6322,51.0907,106.497,39.2425,4.83176,0.212778,0.219908
-6234.19,1,0.456942,2,0,59.6261,14.2265,94.0237,47.6816,17.6818,16.4468,42.8028,11.9694,49.1058,112.091,44.5858,4.70085,0.206429,0.205477
-6238.65,0.709994,0.456942,1,0,61.323,14.227,94.5661,47.117,18.7354,15.8521,42.7449,12.8764,51.2244,103.36,46.7281,4.39107,0.208908,0.208067
-6238.16,0.941957,0.456942,2,0,53.7078,15.8669,91.7008,50.9756,18.8949,13.8404,43.4729,13.0181,47.4581,109.222,36.9611,4.27333,0.200297,0.216585
-6241.83,0.829256,0.456942,2,0,64.3663,19.1141,95.5759,46.0166,19.7545,14.7136,43.9862,9.79241,50.8633,120.182,46.2222,4.83771,0.217481,0.190121
-6240.33,0.980538,0.456942,2,0,62.4116,18.6603,93.3882,45.2011,18.3926,14.3529,43.6941,9.21025,50.4391,117.23,46.9436,4.55013,0.211305,0.197401
-6240.92,0.967519,0.456942,2,0,47.8572,17.3935,94.4456,49.621,17.7423,15.4749,43.8633,12.0334,51.9498,104.717,38.3715,4.22101,0.199831,0.198592
-6241.9,0.999382,0.456942,2,0,71.2416,19.3477,100.306,50.9327,21.1621,13.8807,47.6677,11.0001,50.8221,117.519,50.0861,4.99718,0.209561,0.18812
-6238.68,1,0.456942,2,0,54.1771,18.5337,90.0623,52.6069,17.5789,12.5265,45.6951,11.2326,52.6581,114.9,42.8236,4.13366,0.198816,0.198581
-6237.2,0.956932,0.456942,1,0,55.5996,20.305,93.4772,52.5485,16.806,12.9795,45.5622,10.5381,50.7525,112.359,43.9862,4.0283,0.201936,0.210601
