# stan_version_major = 2
# stan_version_minor = 1
# stan_version_patch = 0
# model = calibration_bigC_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 250
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ../r/dump/cal_data_12taxa_mid_comp_v0.1.dump
# init = 2 (Default)
# random
#   seed = 121
# output
#   file = ../output/12taxa_mid_comp_v0.1_bigC_c3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,psi,gamma
-6298.1,0.969407,0.343667,3,0,47.6961,24.7475,124.097,42.7114,31.4244,13.023,47.0072,13.7723,62.6874,169.029,52.8809,5.74187,0.202454,0.206506
-6291.79,0.992966,0.343667,2,0,46.0188,28.4605,137.322,40.697,35.6377,15.702,47.3853,14.2151,56.001,171.75,57.9727,7.20461,0.20757,0.215908
-6294.63,0.812853,0.343667,1,0,46.0151,27.8274,139.516,42.7469,34.3496,15.1261,47.1568,14.437,55.2394,175.105,59.0614,7.53474,0.210537,0.212395
-6291.78,0.989914,0.343667,2,0,46.4418,32.483,130.941,39.3828,35.2733,16.2896,49.2761,15.6975,61.2938,173.137,55.421,7.20217,0.208001,0.215147
-6291.68,0.851449,0.343667,2,0,50.2513,25.3343,133.826,41.3899,33.0958,15.6538,45.3871,16.2273,57.934,172.688,55.4501,8.06396,0.205929,0.2159
-6293.07,0.966776,0.343667,2,0,50.1926,25.4069,128.132,36.9658,35.7198,16.0332,47.5455,16.7777,62.4308,167.915,57.4171,7.40492,0.208182,0.211998
-6292.76,0.972316,0.343667,2,0,50.3448,23.9387,142.537,46.8787,34.0746,15.3588,49.125,13.671,61.7806,177.78,57.0733,7.14779,0.213276,0.212973
-6297.56,0.871941,0.343667,2,0,53.2155,15.8974,132.074,39.7621,32.6755,15.9386,50.2852,15.4733,63.5281,184.534,61.9668,6.21973,0.208788,0.207
-6297.25,0.998033,0.343667,2,0,53.9647,16.552,141.787,44.1802,38.1211,14.297,48.6677,15.204,61.6062,172.655,53.1155,7.4797,0.215124,0.210984
-6300.06,0.965134,0.343667,2,0,51.4867,20.2332,131.93,44.1982,42.9055,13.6057,48.1998,13.4034,59.5195,178.245,55.9521,7.94633,0.217417,0.212337
-6303.41,0.969684,0.343667,2,0,47.5927,20.5846,139.158,39.4753,35.1841,11.487,47.5592,14.4291,60.9171,170.844,48.3108,7.99303,0.207494,0.218657
-6297.25,0.982782,0.343667,2,0,48.3697,27.2925,131.403,43.0504,36.1522,17.71,49.9778,14.7241,60.9024,171.165,66.977,7.35759,0.203606,0.203966
-6294.47,0.991476,0.343667,2,0,48.1373,24.149,139.67,42.1438,32.4601,14.5651,47.1289,16.7967,60.547,173.121,54.4819,6.34742,0.218488,0.217421
-6294.7,0.980287,0.343667,2,0,46.7273,22.2028,134.276,38.3784,32.3951,14.5616,44.6238,16.6012,59.5657,170.766,55.3974,6.70611,0.220757,0.224995
-6295.08,0.966303,0.343667,2,0,48.0554,22.4826,126.744,39.5163,34.4895,14.4216,47.5388,12.8184,59.352,160.432,56.5191,6.11818,0.216617,0.227832
-6293.54,0.945322,0.343667,2,0,52.9695,20.6259,132.268,38.1577,31.615,15.9996,45.0231,16.6127,57.2789,165.979,55.1405,6.97271,0.208684,0.221394
-6289.8,0.983196,0.343667,2,0,47.4996,19.8992,128.799,41.1773,36.065,14.959,47.902,14.8267,60.8425,170.064,61.3455,6.86045,0.207984,0.215158
-6289.95,0.939981,0.343667,2,0,46.8327,29.9149,128.861,40.2634,33.7459,15.728,46.4436,13.6063,57.2184,169.748,57.3344,7.5383,0.208017,0.212911
-6291.71,0.836912,0.343667,2,0,50.114,18.9238,135.875,41.0758,35.2226,15.2704,46.9189,14.9357,60.3569,177.295,52.1261,6.35803,0.207047,0.209484
-6291.53,0.979261,0.343667,2,0,46.9424,20.4202,128.087,40.7852,34.6869,14.6577,47.6282,15.0979,59.1191,164.652,61.7633,6.83289,0.214307,0.21834
-6295.04,0.875778,0.343667,2,0,49.1881,25.0467,126.904,41.1274,31.2023,15.7714,45.6329,12.927,58.4703,162.018,47.3679,6.25362,0.214165,0.212192
-6291.71,0.957813,0.343667,2,0,44.8569,20.312,126.961,38.969,30.8327,15.0768,44.733,14.9596,56.6652,160.43,55.3433,7.69954,0.220631,0.21433
-6288.66,0.969568,0.343667,2,0,46.8977,20.6295,135.357,39.3913,33.426,15.8345,49.1117,15.2723,61.9787,176.739,58.7868,7.60102,0.205298,0.213578
-6292.08,0.922218,0.343667,2,0,45.7582,17.565,134.953,41.7118,33.7058,16.7738,47.6148,13.4235,59.1709,170.904,53.0745,6.86918,0.210253,0.2202
-6293.54,0.937944,0.343667,3,0,53.7716,29.6324,142.943,40.8858,38.8483,14.6887,50.0701,16.8512,63.9988,182.173,61.2094,8.11811,0.210406,0.206935
-6292.49,0.998284,0.343667,3,0,44.7754,18.2951,128.99,39.2859,35.0612,16.1466,45.4844,12.6169,57.8686,166.495,56.0112,6.79437,0.204042,0.223479
-6290.12,0.983674,0.343667,2,0,48.6059,18.8692,128.896,39.8388,35.2262,14.4886,47.1587,14.2401,56.4047,167.05,53.4669,6.44125,0.204406,0.207834
-6294.58,0.809969,0.343667,2,0,52.0965,21.5105,129.931,35.4683,32.4825,14.5938,45.5302,13.3129,60.9191,169.686,55.4522,6.93058,0.204791,0.22183
-6295.01,0.993177,0.343667,2,0,48.6101,28.0431,131.395,42.5634,33.0006,15.0574,48.2946,11.776,56.029,168.083,54.9144,7.19517,0.208424,0.199242
-6293.07,0.833357,0.343667,2,0,49.2115,24.7291,129.033,41.717,31.6761,14.7345,45.0366,14.8533,59.6581,171.108,58.6226,6.55387,0.208824,0.191563
-6295.14,0.97384,0.343667,2,0,45.9698,23.2116,134.46,42.9072,34.5385,14.4211,50.4162,17.2092,58.3104,174.632,59.3662,5.95839,0.205512,0.212704
-6298.07,0.760071,0.343667,2,0,42.9978,21.8562,127.214,37.9747,30.7247,14.6246,42.7104,13.0776,61.6141,164.555,60.4469,6.74716,0.206505,0.208325
-6294.05,0.965285,0.343667,2,0,46.6182,22.359,129.417,36.0935,33.5826,16.9964,49.7124,14.5676,58.5634,172.172,51.4449,7.21076,0.208833,0.207639
-6294.02,1,0.343667,2,0,44.8683,23.1388,127.747,37.4609,33.2289,14.1097,43.2715,12.4983,58.0547,164.758,61.0376,7.33359,0.206319,0.210073
-6295.6,0.931324,0.343667,2,0,51.1031,24.7641,128.672,42.2759,34.6269,14.2689,47.1464,16.9858,56.6167,166.577,48.5459,6.554,0.20468,0.217071
-6293.62,1,0.343667,2,0,46.5829,21.2225,134.359,38.4858,33.6346,15.1774,48.3011,12.7685,60.1638,176.839,63.3447,7.94526,0.206624,0.194795
-6291.98,0.737701,0.343667,2,0,49.4383,23.5096,133.097,38.1927,34.0645,17.1774,48.0402,15.489,59.426,173.773,55.957,7.8466,0.206739,0.193296
-6292.93,0.893011,0.343667,2,0,51.1208,23.3995,126.586,38.3535,37.3608,13.7195,45.687,14.8011,58.126,164.986,53.3329,6.39018,0.214339,0.206698
-6294.28,0.896553,0.343667,2,0,46.305,19.9588,130.055,38.1542,29.6822,15.836,47.3605,13.5779,59.0788,170.712,52.49,6.69028,0.21944,0.205479
-6292.72,0.954928,0.343667,2,0,42.3906,22.8261,133.889,40.6739,29.8876,14.646,45.8539,13.5329,58.8559,169.043,55.1161,6.87375,0.212342,0.214411
-6293.85,0.922705,0.343667,2,0,50.1485,28.4273,122.532,36.2498,33.3342,14.5343,45.8643,15.4533,56.5663,160.343,56.8114,7.93874,0.213201,0.21122
-6295.35,0.949816,0.343667,2,0,51.7136,27.8765,120.576,36.2312,33.4992,14.5592,46.1362,15.3045,57.4331,165.287,58.5639,8.11111,0.212472,0.208927
-6292.39,1,0.343667,2,0,44.6239,21.3885,143.04,43.4951,36.7923,15.1123,50.7432,14.7669,62.4927,183.06,56.5402,6.99505,0.198706,0.211705
-6291.56,0.951577,0.343667,2,0,51.5824,21.5695,132.111,38.6667,35.0557,16.0802,49.4003,15.237,59.8506,176.462,57.956,8.04021,0.196018,0.200477
-6290.83,0.940708,0.343667,3,0,53.2428,20.4843,128.838,40.2907,33.5166,14.923,48.311,14.044,57.7686,173.008,56.7602,6.71568,0.20065,0.202772
-6289.76,0.975306,0.343667,3,0,43.7661,25.1216,131.868,40.1066,35.1836,15.304,48.726,14.1591,58.4962,172.067,58.9101,7.82307,0.210105,0.210449
-6289.62,0.912527,0.343667,2,0,51.1931,20.5424,138.192,41.7506,34.4809,16.2834,48.0689,15.989,60.3738,175.463,54.4292,7.86287,0.207894,0.21357
-6290.32,0.849096,0.343667,2,0,47.2706,22.9802,129.459,43.8046,36.8896,16.0739,48.0296,15.9336,61.6058,176.241,56.353,6.95665,0.209645,0.208121
-6294.49,0.91991,0.343667,2,0,50.8154,19.6204,148.112,40.7788,35.5646,15.1625,51.1332,13.809,64.8437,187.711,60.9115,6.76986,0.199926,0.202356
-6295.18,0.962792,0.343667,2,0,49.4973,20.1585,135.336,42.3017,39.2723,16.3018,52.8561,17.1844,65.4459,187.442,58.8065,7.34838,0.210694,0.199757
-6289.57,0.995366,0.343667,2,0,49.1466,20.5974,141.882,41.912,36.928,16.8454,50.2379,15.5178,64.3904,184.156,57.5202,7.57075,0.210775,0.217441
-6298.51,0.837294,0.343667,3,0,53.9897,23.7599,145.258,41.3213,40.255,19.437,52.1322,16.2775,63.1635,186.421,56.006,8.23964,0.217777,0.210156
-6299.37,0.983321,0.343667,3,0,44.8836,24.2162,126.896,40.6794,31.3464,12.0615,47.9225,13.3152,55.6076,165.784,57.4535,6.26555,0.193616,0.203827
-6298.4,0.951249,0.343667,2,0,51.3944,22.6398,124.311,38.8454,32.3801,13.6385,45.858,13.6611,61.7579,166.933,56.9149,5.93609,0.195813,0.217913
-6293.76,0.987266,0.343667,2,0,50.0584,21.8457,128.926,37.8211,35.4597,12.9753,45.1109,15.021,58.8606,166.807,52.2084,6.84907,0.200624,0.198354
-6294.56,0.959147,0.343667,2,0,49.9954,25.364,132.711,39.4674,35.3513,12.2417,47.0565,14.4416,60.0022,176.023,57.6819,6.94412,0.202054,0.197974
-6295.75,0.933388,0.343667,3,0,46.3349,18.7441,123.014,36.1941,34.703,13.1817,45.5843,14.3859,54.9475,163.337,56.5309,8.36619,0.214686,0.224503
-6295.68,0.988635,0.343667,3,0,51.255,28.6566,125.257,42.6815,32.0917,16.4659,47.0531,12.6939,58.8908,170.683,52.4988,6.10678,0.211865,0.204774
-6293.04,0.990285,0.343667,2,0,52.7713,24.5397,127.579,38.4076,33.5995,16.5009,45.3362,13.1721,58.3427,164.626,51.5644,6.47823,0.207014,0.202596
-6294.02,0.977068,0.343667,2,0,47.0316,24.8016,133.262,42.0646,36.1736,14.5622,49.0658,12.5934,59.2697,173.514,58.8043,7.47842,0.20283,0.231423
-6296.25,0.950497,0.343667,3,0,51.5331,22.4703,131.993,41.8088,36.8082,16.7903,49.7126,17.9029,63.3832,182.936,56.648,8.16456,0.212274,0.193238
-6294.34,0.876342,0.343667,2,0,47.9112,23.8217,143.483,41.6686,34.5385,15.0664,50.5983,15.9471,62.6334,188.928,61.6174,8.43303,0.199846,0.2223
-6294.7,0.98326,0.343667,2,0,43.6677,23.0928,133.092,38.2663,39.2186,15.6682,50.0051,14.7197,64.0186,172.368,56.6086,7.30509,0.206913,0.200909
-6292.56,0.994017,0.343667,2,0,48.8338,21.5169,131.224,42.6676,35.0905,15.009,44.7603,15.9207,58.9087,174.602,56.1094,6.6635,0.205464,0.217225
-6293.28,1,0.343667,2,0,48.9684,22.3353,129.859,43.5087,34.7492,15.0667,44.2898,15.8849,57.8923,170.46,57.7185,6.72237,0.204036,0.219801
-6293.81,0.902953,0.343667,2,0,49.9977,22.7674,135.872,41.1946,33.0666,14.4644,46.0283,15.29,62.2471,165.946,53.7505,6.39081,0.209993,0.223894
-6291.7,0.952709,0.343667,2,0,48.9313,20.5884,132.928,42.0917,32.3464,14.2561,46.538,14.8994,60.5669,169.575,53.7776,6.7239,0.210259,0.228016
-6292.14,0.98906,0.343667,2,0,55.2955,20.3834,132.162,38.3559,36.3931,14.2083,48.9826,14.2952,60.1399,173.455,57.896,7.78156,0.209585,0.207278
-6290.92,0.977043,0.343667,2,0,43.4376,28.6048,134.206,42.4332,34.1729,16.0043,48.6423,15.2907,61.8759,180.064,58.7402,6.98075,0.204108,0.20292
-6292.48,0.710598,0.343667,2,0,54.3888,19.2339,141.546,42.2247,37.4466,15.7239,49.9201,15.2235,62.2541,186.608,56.5398,8.04894,0.211185,0.222233
-6295.01,0.981974,0.343667,2,0,55.1204,15.9974,144.577,42.899,35.1665,15.3009,50.2201,14.8997,62.8709,178.103,57.6885,8.26797,0.213092,0.226474
-6294.13,0.907384,0.343667,2,0,47.933,21.687,135.309,42.7949,37.7308,17.9191,52.0545,16.7215,64.7223,183.856,60.2503,8.26176,0.21383,0.211011
-6292.37,0.981005,0.343667,2,0,48.2884,22.4502,138.887,42.7732,37.9917,17.4962,51.6693,16.9273,63.6235,186.984,59.563,8.43425,0.21269,0.212818
-6297.95,0.961746,0.343667,2,0,47.9593,20.8968,146.192,44.1997,38.1345,16.292,50.0325,18.2865,65.3776,180.827,65.0957,7.36088,0.222339,0.231174
-6295.65,0.856739,0.343667,2,0,54.2009,25.7159,129.22,40.9382,31.7233,16.7467,49.2233,15.4976,60.1319,172.827,56.0151,7.17898,0.222449,0.222377
-6292.98,0.960049,0.343667,2,0,48.8709,21.85,131.882,39.0419,36.9156,15.102,43.4381,13.1165,58.9165,166.688,53.3551,7.5975,0.210514,0.20863
-6296.93,0.818344,0.343667,2,0,50.9553,23.8073,137.727,39.6715,33.942,15.9563,52.5642,14.4615,61.0925,171.531,62.1244,6.84835,0.214132,0.229318
-6299.1,0.997892,0.343667,2,0,44.8347,27.6356,140.809,44.2299,34.6414,16.6559,46.6344,16.5377,65.1923,184.364,58.6289,6.71214,0.22051,0.214185
-6292.25,0.895559,0.343667,2,0,48.1291,21.7386,133.003,43.794,37.9958,15.9739,49.9425,17.5679,60.345,178.082,61.0852,6.92861,0.204782,0.210087
-6295.18,0.881844,0.343667,2,0,49.0453,21.2386,139.297,43.7732,34.2625,17.5465,49.7442,15.4771,64.5103,184.138,69.3245,7.17368,0.204716,0.206054
-6290.78,1,0.343667,2,0,50.7955,22.5711,136.364,43.9668,34.0463,17.3715,48.4267,15.2163,62.199,181.079,61.1805,7.14487,0.206748,0.203797
-6294.01,0.767284,0.343667,2,0,49.075,24.4177,145.919,48.6873,35.8673,16.9797,52.9957,14.944,66.2949,188.75,55.9541,7.83369,0.203693,0.201596
-6295.47,0.774229,0.343667,2,0,52.179,30.8001,144.309,40.9899,38.464,16.9015,51.4838,16.6134,66.344,196.774,61.9518,7.77941,0.208405,0.218101
-6296.79,0.976337,0.343667,2,0,52.4235,22.749,148.964,43.0045,40.9537,17.4713,52.2842,16.2141,65.5855,182.514,66.8454,8.21485,0.214584,0.212204
-6294.68,0.983885,0.343667,2,0,53.3743,23.6907,136.466,45.6026,35.9938,17.4022,49.9108,15.7074,65.3457,191.699,57.695,7.89655,0.202492,0.205552
-6291.73,0.992303,0.343667,1,0,52.5057,24.7205,136.256,46.0483,35.9208,16.5799,50.8779,16.546,63.7137,186.528,58.0545,7.81812,0.201087,0.203409
-6293.31,0.839536,0.343667,2,0,54.2685,20.0213,138.905,38.2627,35.8418,14.1375,48.7466,13.8668,61.1843,172.296,59.6931,7.86918,0.207798,0.210307
-6297.25,0.955107,0.343667,2,0,54.5906,20.3923,134.222,40.3026,37.4059,13.496,49.2905,13.7866,62.2742,183.344,64.5061,7.33657,0.205876,0.222698
-6303.19,0.707231,0.343667,2,0,55.4218,30.4024,150.952,47.0739,35.2872,19.2561,52.795,14.7117,62.7547,185.952,52.9336,7.68799,0.216806,0.217837
-6297.95,0.828202,0.343667,2,0,48.3962,28.0587,133.124,42.4978,36.8459,13.7352,48.7836,15.8991,65.4783,188.195,57.8855,7.79252,0.214509,0.206521
-6297.69,1,0.343667,2,0,50.8465,29.1266,139.027,44.0541,40.116,14.1583,48.2327,17.0597,60.9582,169.57,60.0258,6.7348,0.213528,0.216623
-6295.19,0.9689,0.343667,2,0,50.1705,18.6537,131.257,40.5456,34.8026,16.9708,48.0143,12.2163,59.6332,173.499,56.8222,7.22071,0.203955,0.230182
-6294.77,0.807483,0.343667,2,0,56.7753,20.3043,132.439,39.7967,33.0176,16.2319,48.7722,13.5617,61.0998,180.663,58.6807,7.6072,0.208166,0.222333
-6290.15,0.921036,0.343667,2,0,50.6392,21.7815,131.15,41.948,34.4879,15.7068,46.5177,14.9522,61.1058,167.803,60.6596,7.48977,0.206438,0.21897
-6292.04,0.916255,0.343667,2,0,49.3158,19.8553,138.864,41.0161,35.8894,15.6275,46.8914,15.2895,58.8429,176.193,61.2302,7.89788,0.203273,0.223456
-6294.98,0.945793,0.343667,2,0,46.0466,17.3629,137.367,42.7422,35.8466,13.6703,49.8443,14.0732,64.4734,180.049,64.0164,7.39457,0.202695,0.216342
-6290.71,1,0.343667,2,0,47.2591,22.6386,143.813,41.4708,38.1152,15.7983,52.2112,15.2752,61.695,184.461,57.6532,7.88946,0.204034,0.214095
-6293.68,0.983393,0.343667,2,0,53.1371,24.789,139.059,43.2282,37.5377,16.5213,50.4461,15.2069,65.974,183.068,63.2252,6.9681,0.197531,0.22175
-6294.77,0.853285,0.343667,2,0,48.846,17.4684,145.915,39.9058,37.1638,15.2497,50.8284,13.7699,60.1674,181.304,59.2986,7.18891,0.203782,0.220541
-6295.48,0.994199,0.343667,2,0,47.151,17.5001,135.321,39.5074,41.1339,16.5415,50.6235,15.0961,64.2346,180.337,56.0818,7.98253,0.200216,0.219465
-6296.31,0.763502,0.343667,2,0,50.3083,28.1243,141.404,44.9096,29.2846,15.6098,48.0412,15.4281,61.3012,177.964,59.9153,7.37194,0.219165,0.215667
-6295.85,0.98845,0.343667,3,0,48.8935,28.1135,140.392,44.888,30.2452,14.9009,48.7409,15.4479,60.995,182.02,60.8989,7.49741,0.218596,0.213314
-6291.77,0.903225,0.343667,2,0,53.4467,22.2202,133.592,42.1293,39.226,16.5317,47.9837,15.4586,61.5505,169.772,56.8513,7.1683,0.208957,0.213292
-6295.02,0.985945,0.343667,2,0,50.4568,19.8808,138.87,38.4778,34.0008,16.1537,48.9215,12.8093,59.6951,180.213,58.9107,7.91964,0.219009,0.22186
-6292.7,0.947289,0.343667,2,0,45.501,26.3593,129.919,44.9497,34.1147,15.1534,45.9898,16.1172,59.3625,169.996,51.9697,7.13343,0.213421,0.209241
-6295.58,0.966453,0.343667,2,0,48.555,19.1248,130.497,35.7499,33.9364,14.7405,47.285,11.8248,60.0539,172.481,60.3277,7.72632,0.198984,0.207123
-6300.34,0.831375,0.343667,2,0,46.5484,19.0367,136.699,38.0356,36.2527,13.5471,46.0563,11.1028,59.3152,169.95,59.096,7.17672,0.197855,0.199825
-6300.78,1,0.343667,2,0,51.8959,31.3829,137.71,43.2421,31.611,17.0236,51.0546,19.1218,60.0911,176.483,52.6033,7.20965,0.203706,0.202636
-6298.94,1,0.343667,3,0,45.7624,16.752,133.539,38.6213,38.0778,14.0691,46.0424,11.2581,59.4457,166.801,61.5288,7.23335,0.213274,0.220351
-6291.86,0.990617,0.343667,2,0,49.0204,28.0385,129.352,41.9212,31.0155,16.1644,48.6675,14.3284,60.7953,175.401,53.1432,7.09372,0.199218,0.195635
-6290.53,0.965467,0.343667,2,0,45.8993,22.2501,136.29,39.6672,38.1703,15.0845,48.5645,14.8089,61.8582,180.162,60.1771,7.8846,0.200268,0.202753
-6291.95,0.878618,0.343667,2,0,45.6347,17.8133,135.594,41.1309,31.4379,15.4093,50.3054,14.1695,60.2946,177.616,55.4203,7.34826,0.200437,0.206377
-6291.15,0.992222,0.343667,2,0,47.5672,16.9727,130.165,39.9619,31.8742,15.6678,49.0723,14.4259,61.7208,172.671,57.7135,7.14291,0.200434,0.207592
-6292.33,0.786141,0.343667,2,0,49.8258,23.9787,128.884,42.711,38.6341,14.774,49.79,14.7063,64.1522,174.276,57.5114,7.15738,0.207467,0.203299
-6290.4,0.90155,0.343667,2,0,49.7677,23.676,132.301,42.7545,39.1582,14.5715,49.548,15.0108,61.1864,173.047,54.7457,6.97707,0.206942,0.210399
-6294.48,0.842535,0.343667,2,0,45.2502,31.325,126.674,39.2809,29.5756,14.7644,44.4476,14.9389,56.0042,158.834,56.0382,6.96797,0.205258,0.200833
-6297.33,0.942194,0.343667,2,0,40.6942,22.0222,119.727,37.3172,28.3438,15.4496,46.8914,13.3848,56.7907,168.772,53.2909,6.52775,0.201331,0.203015
-6292.15,0.954062,0.343667,2,0,46.6125,22.6832,134.384,39.8079,34.2671,15.0433,46.7354,14.4,56.9899,161.448,52.9906,7.36091,0.203087,0.213824
-6295.98,0.973034,0.343667,2,0,51.4453,26.1033,139.616,42.7292,35.467,14.9849,50.4557,14.4242,66.1567,177.084,61.5289,6.58253,0.200722,0.19058
-6290.89,0.978775,0.343667,1,0,51.4505,24.5713,133.771,44.472,34.2408,15.13,49.7799,15.2118,64.3014,177.277,61.6707,7.13233,0.203576,0.202589
-6294.84,0.852465,0.343667,2,0,50.2883,24.491,136.245,44.8789,34.6954,15.7969,46.9031,15.7259,66.3646,179.284,60.3661,7.07987,0.202475,0.205598
-6294.64,0.993414,0.343667,2,0,45.6268,24.9596,138.086,40.8284,34.9823,15.8803,52.9615,15.3744,60.6686,179.877,63.7675,6.77077,0.209306,0.219904
-6297.32,0.657611,0.343667,2,0,51.7364,23.653,132.827,42.7613,39.1914,17.3806,47.8911,17.5099,63.8005,183.601,55.5311,8.17129,0.210699,0.224859
-6301.86,0.95876,0.343667,2,0,54.023,23.3121,143.211,37.9909,34.8752,15.2153,49.544,14.9941,60.0111,173.312,59.1692,7.05717,0.233286,0.219725
-6294.98,1,0.343667,2,0,43.999,22.3645,128.941,43.7722,35.7022,16.4255,47.9889,15.4499,58.0011,165.059,55.9446,7.58426,0.196677,0.215547
-6297.25,0.925802,0.343667,2,0,49.7584,20.0315,137.263,38.2187,34.4797,13.9814,50.2254,12.0991,60.942,175.404,57.6863,7.33603,0.216194,0.19993
-6293.59,0.971638,0.343667,2,0,49.6321,22.9733,130.788,45.6665,36.8584,15.3701,47.6561,14.1432,62.4143,177.896,64.7505,7.69012,0.208056,0.206919
-6295.38,0.805313,0.343667,1,0,51.3139,21.6072,136.569,47.4625,36.9847,15.7909,47.2706,14.8772,61.1389,175.22,64.2162,8.35912,0.206129,0.213428
-6295.43,0.895943,0.343667,2,0,51.1809,35.2434,138.234,39.5122,37.4439,14.2231,51.2101,16.0898,62.7343,181.975,55.9739,7.06015,0.210009,0.210029
-6295.3,0.886979,0.343667,2,0,52.0621,14.4513,132.76,43.0287,32.3231,16.3677,46.5798,15.1666,61.1506,178.703,55.1256,7.18562,0.211356,0.205172
-6292.71,0.991452,0.343667,3,0,46.3373,24.5371,130.631,41.5579,33.627,14.4159,48.1935,15.8474,58.5838,171.1,62.8639,8.3796,0.21461,0.21526
-6292.71,0.834208,0.343667,2,0,46.3373,24.5371,130.631,41.5579,33.627,14.4159,48.1935,15.8474,58.5838,171.1,62.8639,8.3796,0.21461,0.21526
-6292.28,0.950173,0.343667,2,0,44.4083,24.4866,135.955,40.3866,33.5995,17.3421,46.9614,14.3095,61.5466,172.851,52.6844,7.96529,0.205972,0.210542
-6294.02,0.823254,0.343667,3,0,54.8549,24.0242,141.65,43.6916,36.2869,14.1664,50.7248,15.4637,61.8499,184.183,62.5892,6.86136,0.198359,0.197224
-6293.1,0.819481,0.343667,2,0,42.3166,24.0821,133.832,42.2585,33.4722,17.1407,48.5147,15.1362,62.6908,170.112,58.5119,7.43022,0.213875,0.214155
-6293.71,0.948217,0.343667,2,0,44.8449,22.7163,133.365,40.8343,38.913,17.4625,47.5238,15.8175,58.7961,176.063,58.0234,8.20085,0.215606,0.209793
-6297.3,0.793133,0.343667,2,0,43.8026,24.7436,134.583,41.5391,30.2131,14.347,48.8257,14.009,63.092,168.689,62.0751,7.52756,0.211372,0.229915
-6293.53,0.928918,0.343667,2,0,44.8767,24.7614,135.454,41.1945,33.8258,14.9578,47.7167,14.4528,62.0763,167.198,63.0815,7.17015,0.21657,0.222406
-6290.84,0.947025,0.343667,2,0,49.142,19.088,129.662,41.6762,34.1517,14.3224,46.3357,16.0373,56.6931,168.085,52.106,7.5339,0.206236,0.207814
-6292.81,0.968667,0.343667,2,0,40.135,22.9948,123.824,37.6818,32.1258,15.7577,44.9094,13.2787,58.6471,161.542,54.987,7.15556,0.211361,0.205519
-6291.77,0.81671,0.343667,3,0,47.6258,23.1829,137.714,43.6766,35.8254,15.6922,53.354,15.4265,63.1306,186.921,58.8966,8.3909,0.206446,0.213499
-6293.24,0.698473,0.343667,2,0,49.9432,24.4582,137.451,39.4872,34.2961,15.4293,45.4494,15.9743,58.1029,172.93,56.2773,5.99674,0.212437,0.213553
-6294.68,0.965318,0.343667,2,0,47.1073,22.6769,120.986,35.4531,32.3993,15.9638,46.765,14.4301,59.4359,159.374,56.8204,7.38433,0.207389,0.222683
-6295.41,0.987244,0.343667,1,0,47.5357,23.7194,120.616,34.9955,31.5873,15.5819,46.9077,14.2304,59.8649,159.872,56.1005,7.46409,0.207163,0.22156
-6291.37,1,0.343667,2,0,48.3354,19.2869,125.304,37.2383,30.5158,15.3594,44.0452,13.6959,57.663,165.91,52.1593,7.70815,0.209386,0.210073
-6297.58,0.750958,0.343667,2,0,47.6029,20.1549,131.855,36.9759,30.1936,16.7493,48.1454,15.5854,55.8234,165.168,54.8237,6.11216,0.211096,0.199602
-6296.53,0.964497,0.343667,2,0,45.521,27.784,120.03,38.244,31.7878,14.9705,44.9077,14.1893,59.4286,169.313,50.9798,5.67621,0.204577,0.204365
-6296.24,0.874579,0.343667,1,0,44.9557,27.2176,114.287,38.8185,32.7774,15.3689,45.9034,14.3567,58.3992,165.379,52.7837,6.2459,0.20456,0.20053
-6298.89,0.996065,0.343667,2,0,48.1361,15.7015,131.368,39.0116,30.8894,15.2358,44.9762,15.1411,53.2939,162.413,49.7854,7.55559,0.211444,0.194673
-6298.95,0.997693,0.343667,3,0,49.7341,33.4959,145.086,43.2327,36.121,15.6455,49.7266,14.401,58.9222,188.011,67.0274,6.9631,0.205586,0.214487
-6295.95,1,0.343667,2,0,46.5775,28.9756,141.074,44.2146,37.1285,16.2104,50.8748,14.3628,60.6642,177.269,67.3899,6.49347,0.205761,0.21342
-6294.81,0.977177,0.343667,2,0,52.5541,19.1332,135.505,40.2859,35.1805,15.8353,51.4039,14.0886,63.6587,172.879,52.1055,8.05622,0.213942,0.212039
-6294.72,0.98523,0.343667,2,0,45.0602,23.1817,135.29,41.6091,34.7076,13.7106,46.5511,15.6267,56.7498,169.878,61.3779,6.97562,0.199201,0.200728
-6294.03,1,0.343667,2,0,45.9648,23.0601,136.819,42.5537,35.7091,13.2843,47.1965,15.2886,58.7502,174.456,59.363,7.07555,0.19842,0.197725
